time,action,reward,entropy
0.0,"[0.05, 0.0, 0.0]",478.5691857997564,5545.177444479563
30.0,"[-0.0, -0.0, -0.05]",3544.298850251041,5066.6077586798065
60.0,"[-0.05, -0.0, -0.0]",1053.51439715463,1522.3084084287652
90.0,"[0.0, 0.01, 0.0]",34.62725563136016,468.7935112741352
120.0,"[0.0, 0.0, 0.05]",34.146661293926215,434.16615564277504
