time,state,action,reward,next_state
0.0,"[7.560327014936132e-05, 1.0941197561034578e-05, -5.899826001337885e-05, 0.00027544932708256626, 8.19693163598247e-05, 9.225769438819368e-05]","[0.0, 0.0, 0.01]",203.6172035095924,"[ 0.00000000e+00  1.09411976e-05 -5.00608684e-05  2.77212979e-04
  1.40941267e-03  4.67093359e-05]"
30.0,"[0.0, 1.0941197561034605e-05, -5.006086843339887e-05, 0.00027721297936160705, 0.0014094126732411292, 4.670933593059337e-05]","[0.0, 0.0, 0.01]",168.33815035114185,"[ 0.00000000e+00  1.09411976e-05 -4.10711232e-05  2.78686723e-04
  2.73468912e-03 -4.17375437e-05]"
60.0,"[0.0, 1.0941197561034605e-05, -4.107112323635755e-05, 0.0002786867225236049, 0.0027346891229553835, -4.17375437162898e-05]","[-0.0, -0.0, -0.05]",102.52575715448711,"[ 0.00000000e+00  1.09411976e-05 -3.20384259e-05  2.79869015e-04
 -3.89060593e-03  8.41075887e-05]"
90.0,"[0.0, 1.0941197561034619e-05, -3.203842589075223e-05, 0.0002798690153291135, -0.003890605930151334, 8.410758873886862e-05]","[0.0, 0.0, 0.01]",144.0734284137643,"[ 0.00000000e+00  1.09411976e-05 -2.29722228e-05  2.80758621e-04
 -2.56134885e-03  1.67015089e-04]"
120.0,"[0.0, 1.0941197561034632e-05, -2.29722227844036e-05, 0.0002807586213372414, -0.002561348845562014, 0.0001670150889412018]","[0.0, 0.0, 0.05]",148.92831760257195,"[ 0.00000000e+00  1.09411976e-05 -1.38819953e-05  2.81354610e-04
  4.06790637e-03  3.54995619e-05]"
150.0,"[0.0, 1.0941197561034635e-05, -1.3881995345430732e-05, 0.00028135461019872097, 0.004067906366204349, 3.549956188266104e-05]","[0.0, 0.0, 0.01]",157.2380793082766,"[ 0.00000000e+00  1.09411976e-05 -4.77725013e-06  2.81656359e-04
  5.39143023e-03 -1.38902763e-04]"
180.0,"[0.0, 1.0941197561034637e-05, -4.777250126580981e-06, 0.00028165635862886687, 0.005391430227143674, -0.0001389027631922291]","[-0.0, -0.0, -0.05]",54.05518703458347,"[ 0.00000000e+00  1.09411976e-05  4.33249114e-06  2.81663551e-04
 -1.23839583e-03 -9.89114609e-05]"
210.0,"[0.0, 1.0941197561034637e-05, 4.33249113671546e-06, 0.0002816635510594068, -0.0012383958325072294, -9.89114608545304e-05]","[-0.0, -0.0, -0.01]",157.23293550723156,"[ 0.00000000e+00  1.09411976e-05  1.34377015e-05  2.81376180e-04
 -2.56544964e-03 -1.59670444e-05]"
240.0,"[0.0, 1.0941197561034639e-05, 1.3437701484169021e-05, 0.0002813761799685026, -0.002565449641234631, -1.596704438612411e-05]","[0.0, 0.0, 0.01]",90.75140103382546,"[ 0.00000000e+00  1.09411976e-05  2.25288587e-05  2.80794546e-04
 -1.24012135e-03  2.41443978e-05]"
270.0,"[0.0, 1.0941197561034632e-05, 2.2528858693918385e-05, 0.00028079454588861644, -0.0012401213527114647, 2.4144397802523223e-05]","[0.0, 0.0, 0.0]",82.45421354846621,"[ 0.00000000e+00  1.09411976e-05  3.15964552e-05  2.79919257e-04
 -1.23869219e-03  6.42305898e-05]"
300.0,"[0.0, 1.0941197561034632e-05, 3.159645524086264e-05, 0.00027991925709221406, -0.001238692194506066, 6.423058979882898e-05]","[0.0, 0.0, 0.0]",62.36666572323338,"[ 0.00000000e+00  1.09411976e-05  4.06310082e-05  2.78751229e-04
 -1.23596761e-03  1.04249609e-04]"
330.0,"[0.0, 1.0941197561034619e-05, 4.063100823962364e-05, 0.00027875122895563433, -0.001235967612972279, 0.00010424960949454983]","[-0.0, -0.0, -0.01]",63.04437897721073,"[ 0.00000000e+00  1.09411976e-05  4.96230694e-05  2.77291683e-04
 -2.55645356e-03  1.87009278e-04]"
360.0,"[0.0, 1.0941197561034619e-05, 4.962306936174005e-05, 0.0002772916830017893, -0.0025564535612385315, 0.00018700927763247395]","[0.0, 0.0, 0.01]",54.04947120371526,"[ 0.00000000e+00  1.09411976e-05  5.85632347e-05  2.75542146e-04
 -1.22456682e-03  2.26723699e-04]"
390.0,"[0.0, 1.0941197561034591e-05, 5.856323471672194e-05, 0.00027554214562269596, -0.0012245668203476417, 0.0002267236990117944]","[-0.0, -0.0, -0.01]",51.962027242340355,"[ 0.00000000e+00  1.09411976e-05  6.74421547e-05  2.73504446e-04
 -2.54109858e-03  3.09050686e-04]"
420.0,"[0.0, 1.0941197561034605e-05, 6.744215468663203e-05, 0.00027350444648317746, -0.002541098580455493, 0.00030905068552627263]","[0.0, 0.0, 0.01]",35.337928521553295,"[ 0.00000000e+00  1.09411976e-05  7.62505437e-05  2.71180717e-04
 -1.20527371e-03  3.48204794e-04]"
450.0,"[0.0, 1.0941197561034578e-05, 7.625054370390892e-05, 0.00027118071660740036, -0.0012052737096330984, 0.0003482047944732052]","[0.0, 0.0, 0.05]",53.35289443914144,"[0.00000000e+00 1.09411976e-05 8.49791900e-05 2.68573386e-04
 5.42913111e-03 1.72746388e-04]"
480.0,"[0.0, 1.0941197561034578e-05, 8.497918996220623e-05, 0.00026857338615025167, 0.0054291311060496, 0.00017274638810690408]","[-0.0, -0.0, -0.01]",42.27454448278695,"[0.00000000e+00 1.09411976e-05 9.36189651e-05 2.65685182e-04
 4.10737480e-03 3.99569963e-05]"
510.0,"[0.0, 1.094119756103455e-05, 9.361896505009265e-05, 0.00026568518185588456, 0.004107374795610393, 3.9956996305296274e-05]","[0.0, 0.0, 0.01]",47.80771738288195,"[ 0.00000000e+00  1.09411976e-05  1.02160833e-04  2.62519124e-04
  5.43102215e-03 -1.35723855e-04]"
540.0,"[0.0, 1.0941197561034524e-05, 0.00010216083349753733, 0.00026251912420609166, 0.005431022147843681, -0.00013572385509409446]","[-0.0, -0.0, -0.05]",11.097213609906248,"[ 0.00000000e+00  1.09411976e-05  1.10595862e-04  2.59078524e-04
 -1.19872183e-03 -9.70144036e-05]"
570.0,"[0.0, 1.0941197561034497e-05, 0.00011059586222519747, 0.0002590785242614873, -0.001198721825712968, -9.701440358049956e-05]","[0.0, 0.0, 0.05]",55.42147535452614,"[ 0.00000000e+00  1.09411976e-05  1.18915230e-04  2.55366980e-04
  5.42128358e-03 -2.72451857e-04]"
