time,step,state,action,reward,next_state,entropy_before,entropy_after,info_gain,dv_cost,predicted_value,root_N,root_best_idx,root_Q_sa,root_N_sa
0.0,0,"[-1.6595599059485204e-05, 4.406489868843162e-05, -9.997712503653102e-05, 0.00016046651452636797, -7.06488218365774e-05, -8.153228104624044e-05]","[-0.0, -0.0, -0.01]",367.75750225712204,"[0.0, 4.4064898688431605e-05, -9.473622787366836e-05, 0.0001636153261252735, -0.0013977512963431911, -3.6355574466716296e-05]",5545.177444479563,5177.419842222441,367.757602257122,0.01,2417.0953687697465,1000,10,"[315.11899824366645, -0.0019414940083792684, -0.0029556319330402356, -0.0028092006285600282, -0.0035494184049359736, -0.0026685012960719215, -0.002223821424394115, -0.0036080223948139344, -0.0032415222247600675, 457.55959828714674, 2417.0953687697465, 67.1769035509015, 453.91184381108843]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 984, 1, 1]"
30.0,1,"[0.0, 4.4064898688431605e-05, -9.473622787366836e-05, 0.0001636153261252735, -0.0013977512963431911, -3.6355574466716296e-05]","[-0.0, -0.0, -0.01]",325.58413192984995,"[0.0, 4.4064898688431605e-05, -8.939625563777674e-05, 0.00016659302894406027, -0.0027226990591415956, 5.1708825346448155e-05]",5177.419842222441,4851.835610292591,325.5842319298499,0.01,2189.9097451836483,1000,10,"[433.49833937063494, 79.83981172303358, -0.0027647372444874353, -0.002998198979169585, 43.318340651216424, -0.003924632632139893, -0.0029978503021005133, -0.0032863940572939758, -0.0032232902410800446, 326.58933043663103, 2189.9097451836483, 129.51299342790767, 184.9248627151887]","[8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 981, 1, 1]"
60.0,2,"[0.0, 4.4064898688431605e-05, -8.939625563777674e-05, 0.00016659302894406027, -0.0027226990591415956, 5.1708825346448155e-05]","[0.0, 0.0, 0.01]",259.11917563538304,"[0.0, 4.4064898688431605e-05, -8.396279286764474e-05, 0.00016939650890344883, -0.0013951002733711508, 9.686947550820812e-05]",4851.835610292591,4592.716334657208,259.119275635383,0.01,2033.1230309829448,1000,9,"[272.9229515696545, -0.0034956836118043813, -0.0030676861433082217, -0.0035765006515173572, -0.0027957408141475004, 46.882270771956605, 252.28541581799485, -0.0023390822012858215, -0.0020208314911762722, 2033.1230309829448, 236.1804801161776, 336.1750150641881, 159.8189670608284]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 981, 1, 8, 1]"
90.0,3,"[0.0, 4.4064898688431605e-05, -8.396279286764474e-05, 0.00016939650890344883, -0.0013951002733711508, 9.686947550820812e-05]","[0.0, 0.0, 0.0]",214.76186099955976,"[0.0, 4.4064898688431605e-05, -7.844152187438853e-05, 0.0001720228341262899, -0.0013912385410844378, 0.00014192881964823106]",4592.716334657208,4377.954473657648,214.76186099955976,0.0,1882.9116435767082,1000,0,"[1882.9116435767082, -0.0029611740802838672, -0.002125328770335873, 97.09393265131492, -0.003333287626913285, 256.90544946379487, -0.0028568006391007845, -0.0034263180924731405, -0.002523888118888229, 96.43650642020752, 215.42568333679085, 217.22820654527578, 180.26092761075552]","[988, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
120.0,4,"[0.0, 4.4064898688431605e-05, -7.844152187438853e-05, 0.0001720228341262899, -0.0013912385410844378, 0.00014192881964823106]","[0.0, 0.0, 0.05]",282.640049565509,"[0.0, 4.4064898688431645e-05, -7.283821679889537e-05, 0.0001744692580037192, 0.005236593666196581, -2.740862827181021e-05]",4377.954473657648,4095.313924092139,282.640549565509,0.05,1863.6786528782432,1000,11,"[187.04049065414617, -0.0034116254733371106, -0.00242292160912977, -0.0036781382487335586, -0.003063735004587111, 262.15938103301374, 73.04845070326472, 131.84752528241722, -0.0031440831983751464, 97.09567861176033, 164.85563669801078, 1863.6786528782432, 90.73210489698462]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1]"
150.0,5,"[0.0, 4.4064898688431645e-05, -7.283821679889537e-05, 0.0001744692580037192, 0.005236593666196581, -2.740862827181021e-05]","[-0.0, -0.0, -0.05]",331.16034893286917,"[0.0, 4.40648986884317e-05, -6.715873757323157e-05, 0.00017673322206755878, -0.001389546312193029, 1.753095074162313e-05]",4095.313924092139,3764.15307515927,331.16084893286916,0.05,1745.8420968878,1000,12,"[100.44263940716709, -0.002737853543257082, -0.0024083070037179215, -0.0036063674946554334, -0.002964353082030905, 12.508735980555777, -0.001875214122667597, 10.625902661214779, -0.0026430916820679683, 73.42006371667215, 214.3810595425209, 22.859316325636488, 1745.8420968878]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988]"
180.0,6,"[0.0, 4.40648986884317e-05, -6.715873757323157e-05, 0.00017673322206755878, -0.001389546312193029, 1.753095074162313e-05]","[0.0, 0.0, 0.0]",238.39059723180617,"[0.0, 4.406489868843173e-05, -6.14090237923301e-05, 0.00017881235866596098, -0.0013882528628424867, 6.245219590047964e-05]",3764.15307515927,3525.762477927464,238.39059723180617,0.0,1528.4936927308736,1000,0,"[1528.4936927308736, -0.0025892981145593367, 64.74274441333887, -0.003900060556060902, -0.002894602162578969, -0.002596024792840884, 123.72584894484268, -0.0028119775008560036, -0.0035978538077633196, 101.33108675949249, 293.68219995128845, 180.27133897652342, 121.41020648352281]","[978, 1, 1, 1, 1, 1, 1, 1, 1, 1, 11, 1, 1]"
210.0,7,"[0.0, 4.406489868843173e-05, -6.14090237923301e-05, 0.00017881235866596098, -0.0013882528628424867, 6.245219590047964e-05]","[0.0, 0.0, 0.0]",217.57960678949212,"[0.0, 4.406489868843173e-05, -5.559508850236691e-05, 0.00018070449343949704, -0.0013855075797335624, 0.00010730812860169948]",3525.762477927464,3308.1828711379717,217.57960678949212,0.0,1409.8203104272875,1000,0,"[1409.8203104272875, -0.0026184106314304178, -0.003065207701217934, -0.00285002937019542, -0.0029410903660800447, -0.0025152283771686, -0.0023033780785833005, -0.0033515516664297954, -0.003581212615429001, 316.65559727247336, 251.24355750719297, 281.2839201719248, 119.14563381787849]","[984, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1]"
240.0,8,"[0.0, 4.406489868843173e-05, -5.559508850236691e-05, 0.00018070449343949704, -0.0013855075797335624, 0.00010730812860169948]","[0.0, 0.0, 0.05]",212.02135640635709,"[0.0, 4.406489868843174e-05, -4.9723011912321896e-05, 0.0001824076475951004, 0.005241202184934768, -6.219652446552092e-05]",3308.1828711379717,3096.1610147316146,212.02185640635707,0.05,1298.1817934412534,1000,11,"[161.4571846953973, -0.0028026670994353692, -0.004088589482055522, -0.00321977233894542, -0.0025915737988289698, -0.0022843629457754543, 171.3930455340458, -0.002751585649309743, 3.946839089405469, 201.7725493233207, 154.49587576268976, 1298.1817934412534, 98.72253682035875]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 982, 1]"
270.0,9,"[0.0, 4.406489868843174e-05, -4.9723011912321896e-05, 0.0001824076475951004, 0.005241202184934768, -6.219652446552092e-05]","[-0.0, -0.0, -0.05]",218.27740007240402,"[0.0, 4.406489868843175e-05, -4.3798935035301095e-05, 0.00018392003997548697, -0.0013860650556528219, -1.7387769444630584e-05]",3096.1610147316146,2877.8831146592106,218.277900072404,0.05,1145.105258439848,1000,12,"[67.90546027796793, -0.003230046404225181, -0.0028257482799376467, -0.004426777135892757, -0.0031816234247682425, -0.002912752949016934, -0.0026437268328410772, -0.002462533830281603, -0.002622922751942027, 29.101283001163143, 67.21755335448118, 9.00668673407286, 1145.105258439848]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988]"
