time,step,action,reward,entropy,state,next_state
0.0,1,"[0.0, 0.0, 0.05]",0.004074665881494532,4739.937118168942,"[0.0, 3.051499291642579e-05, 1.409800704493421e-05, -3.2482216300146863e-07, 6.598442348041058e-06, 2.8253859397912733e-07]","[0.0, 3.051499291642579e-05, 1.409800704493421e-05, -3.2482216300146863e-07, 1.233670956197493e-05, 3.595528714625852e-06]"
180.0,2,"[-0.0, -0.01, -0.0]",-0.0008500684428393465,4739.219943899094,"[0.0, 3.051499291642579e-05, 1.409800704493421e-05, -3.2482216300146863e-07, 1.233670956197493e-05, 3.595528714625852e-06]","[-2.65039209651738e-06, 3.1287190640288204e-05, 1.2101308487485578e-05, -2.067743026369724e-06, 1.233670956197493e-05, 3.595528714625852e-06]"
360.0,3,"[0.0, 0.0, 0.01]",0.0016064410009074127,4726.752439011343,"[-2.65039209651738e-06, 3.1287190640288204e-05, 1.2101308487485578e-05, -2.067743026369724e-06, 1.233670956197493e-05, 3.595528714625852e-06]","[-2.65039209651738e-06, 3.2058621767452016e-05, 1.2101308487485578e-05, -2.067743026369724e-06, 1.3148282573103226e-05, 4.643142104158747e-06]"
540.0,4,"[-0.05, -0.0, -0.0]",-0.004999999962642101,4726.752438832647,"[-2.65039209651738e-06, 3.2058621767452016e-05, 1.2101308487485578e-05, -2.067743026369724e-06, 1.3148282573103226e-05, 4.643142104158747e-06]","[-2.65039209651738e-06, 4.6082013377202724e-05, 6.179082679145099e-06, 9.039325334848782e-07, 1.3148282573103226e-05, 4.643142104158747e-06]"
720.0,5,"[-0.0, -0.0, -0.05]",-0.005000000000000001,4726.752438832647,"[-2.65039209651738e-06, 4.6082013377202724e-05, 6.179082679145099e-06, 9.039325334848782e-07, 1.3148282573103226e-05, 4.643142104158747e-06]","[-2.65039209651738e-06, 4.6853444504366536e-05, 6.179082679145099e-06, 9.039325334848782e-07, 1.137433556317226e-05, -1.7409573753268438e-06]"
900.0,6,"[-0.01, -0.0, -0.0]",-0.001,4726.752438832647,"[-2.65039209651738e-06, 4.6853444504366536e-05, 6.179082679145099e-06, 9.039325334848782e-07, 1.137433556317226e-05, -1.7409573753268438e-06]","[-2.65039209651738e-06, 5.027526772804773e-05, 4.857812285909182e-06, 1.0058595381433882e-06, 1.137433556317226e-05, -1.7409573753268438e-06]"
1080.0,7,"[0.0, 0.0, 0.01]",-0.0008550914907733974,4726.059291530855,"[-2.65039209651738e-06, 5.027526772804773e-05, 4.857812285909182e-06, 1.0058595381433882e-06, 1.137433556317226e-05, -1.7409573753268438e-06]","[-2.65039209651738e-06, 5.104669885521154e-05, 4.857812285909182e-06, 1.0058595381433882e-06, 1.1219574436010336e-05, -4.2482912935686286e-07]"
1260.0,8,"[0.0, 0.0, 0.01]",-0.001,4726.059291530855,"[-2.65039209651738e-06, 5.104669885521154e-05, 4.857812285909182e-06, 1.0058595381433882e-06, 1.1219574436010336e-05, -4.2482912935686286e-07]","[-2.65039209651738e-06, 5.181812998237535e-05, 4.857812285909182e-06, 1.0058595381433882e-06, 1.0813933990740339e-05, 8.367573304157551e-07]"
1440.0,9,"[0.0, 0.0, 0.01]",-0.001,4726.059291530855,"[-2.65039209651738e-06, 5.181812998237535e-05, 4.857812285909182e-06, 1.0058595381433882e-06, 1.0813933990740339e-05, 8.367573304157551e-07]","[-2.65039209651738e-06, 5.2589561109539163e-05, 4.857812285909182e-06, 1.0058595381433882e-06, 1.017263956090684e-05, 1.9964495398338297e-06]"
1620.0,10,"[0.0, 0.0, 0.0]",0.0,4726.059291530855,"[-2.65039209651738e-06, 5.2589561109539163e-05, 4.857812285909182e-06, 1.0058595381433882e-06, 1.017263956090684e-05, 1.9964495398338297e-06]","[-2.65039209651738e-06, 5.3360992236702975e-05, 4.857812285909182e-06, 1.0058595381433882e-06, 1.017263956090684e-05, 1.9964495398338297e-06]"
