time,step,state,action,reward,next_state,entropy_before,entropy_after,info_gain,dv_cost,predicted_value,root_N,root_best_idx,root_Q_sa,root_N_sa
300.0,10,"[0.0, -9.481475363442185e-05, 6.886561724006554e-05, 0.00017421050587101256, 0.0039771353651619264, 5.528878750580109e-05]","[-0.0, -0.0, -0.01]",160.8111793344826,"[0.0, -9.481475363442188e-05, 7.446263294185777e-05, 0.00017189266967807402, 0.002652340359218335, -3.048949692296819e-05]",2791.3614803148685,2630.550200980386,160.8112793344826,0.01,769.1211494088263,1000,10,"[130.31833967950806, 41.48654841098313, -0.0023597193835148272, -0.0017503963743134509, -0.0034897874281971937, -0.004168187993941489, -0.0027571468394300795, 14.925858808996937, -0.0031124564771619007, 116.48578030374702, 769.1211494088263, 34.93149011561399, 115.75698897315571]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1, 1]"
330.0,11,"[0.0, -9.481475363442188e-05, 7.446263294185777e-05, 0.00017189266967807402, 0.002652340359218335, -3.048949692296819e-05]","[-0.0, -0.0, -0.05]",126.15228029933324,"[0.0, -9.48147536344219e-05, 7.99817756803473e-05, 0.00016939506826560188, -0.003972547932756126, 9.801246755176336e-05]",2630.550200980386,2504.3974206810526,126.15278029933324,0.05,649.616210081244,1000,12,"[67.94892311819972, -0.003077309726560035, -0.003117076358735952, -0.002779642414239843, -0.0035972527518916848, -0.002974038112753125, -0.002440831217356436, 7.891756133618172, -0.0018786464931830474, 42.29016630397548, 133.08778763050628, 20.324533673181122, 649.616210081244]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988]"
360.0,12,"[0.0, -9.48147536344219e-05, 7.99817756803473e-05, 0.00016939506826560188, -0.003972547932756126, 9.801246755176336e-05]","[0.0, 0.0, 0.05]",88.76120487447143,"[0.0, -9.481475363442191e-05, 8.541727354037403e-05, 0.0001667203136232002, 0.0026552140229004614, 1.2163567653111745e-05]",2504.3974206810526,2415.635715806581,88.76170487447143,0.05,560.8709792924665,1000,11,"[91.2102412616124, -0.0024755996955387566, -0.0025685815663917594, -0.0026726828206766755, -0.004089957934885766, -0.0030594565587713585, -0.0023861557566692984, -0.002606207349760067, -0.0030032639466258445, 116.45400853410919, 32.583550798321134, 560.8709792924665, 33.96004863338304]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 1, 977, 1]"
390.0,13,"[0.0, -9.481475363442191e-05, 8.541727354037403e-05, 0.0001667203136232002, 0.0026552140229004614, 1.2163567653111745e-05]","[-0.0, -0.0, -0.05]",98.4275375409071,"[0.0, -9.481475363442192e-05, 9.076344208252637e-05, 0.0001638712030071824, -0.003968296602301195, 0.0001405503101163809]",2415.635715806581,2317.207678265674,98.4280375409071,0.05,501.31658043235876,1000,12,"[91.50938509038066, -0.001641350664807994, -0.0028309467263764342, -0.0038310471896088826, -0.003391120115526016, -0.0024167865587835834, -0.0019462451839297949, -0.0035705188724262714, -0.0032352724432372893, 49.223818437491396, 86.67202574125965, 15.185001396271709, 501.31658043235876]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988]"
420.0,14,"[0.0, -9.481475363442192e-05, 9.076344208252637e-05, 0.0001638712030071824, -0.003968296602301195, 0.0001405503101163809]","[0.0, 0.0, 0.05]",93.60866282197831,"[0.0, -9.481475363442198e-05, 9.601469028792353e-05, 0.00016085071601520286, 0.0026608385740901326, 5.4541702163776326e-05]",2317.207678265674,2223.5985154436958,93.60916282197832,0.05,413.6101223395347,1000,11,"[39.51396597478946, -0.00261939346076647, 32.91090256210544, -0.004249160875532898, -0.0034580595037179214, -0.003920296901226658, -0.003381258572644023, -0.0034426077405260162, -0.0026154953276846, 61.691363379390566, 34.65617717938227, 413.6101223395347, 29.099434708843194]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1]"
450.0,15,"[0.0, -9.481475363442198e-05, 9.601469028792353e-05, 0.00016085071601520286, 0.0026608385740901326, 5.4541702163776326e-05]","[-0.0, -0.0, -0.05]",69.31935957749612,"[0.0, -9.481475363442199e-05, 0.00010116552640529862, 0.00015766201147019576, -0.003961304712528019, 0.00018272441755315993]",2223.5985154436958,2154.2786558661996,69.31985957749612,0.05,378.3292143229062,1000,12,"[87.36286872253497, -0.0021932941488083356, 21.079249366075995, -0.002353302656795975, -0.0037779302696368403, -0.0032615511347806147, -0.0031873757486058367, -0.0035281664524532716, -0.002603292505356702, 47.859452679345544, 67.98476428937754, 11.650394202997376, 378.3292143229062]","[12, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 977]"
480.0,16,"[0.0, -9.481475363442199e-05, 0.00010116552640529862, 0.00015766201147019576, -0.003961304712528019, 0.00018272441755315993]","[0.0, 0.0, 0.05]",63.107330721856314,"[0.0, -9.481475363442202e-05, 0.00010621056369426793, 0.00015430842411688083, 0.002669190490333956, 9.646767687809146e-05]",2154.2786558661996,2091.1708251443433,63.10783072185632,0.05,311.1224199123242,1000,11,"[49.72757505577283, -0.0023136701462359516, 21.72522189798658, -0.003409137343446118, -0.0032320121462663946, -0.002381481661452549, -0.003199407981690899, -0.0030904288565746555, 5.6276429740401985, 20.80592629420568, 67.64503630825007, 311.1224199123242, 20.792927629689366]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 987, 1]"
510.0,17,"[0.0, -9.481475363442202e-05, 0.00010621056369426793, 0.00015430842411688083, 0.002669190490333956, 9.646767687809146e-05]","[0.0, 0.0, 0.0]",47.174019761307136,"[0.0, -9.481475363442204e-05, 0.00011114452605877973, 0.00015079346113428975, 0.0026709140145749276, 1.0110050381979131e-05]",2091.1708251443433,2043.9968053830362,47.174019761307136,0.0,282.29835945324237,1000,0,"[282.29835945324237, -0.0023652194893493995, -0.0031095987079893268, -0.00279201374134233, -0.002923656295957812, -0.0028291806976417596, 23.715830435881294, -0.0033981471972487263, -0.004187396988976256, 30.52802885253407, 40.928809328137895, 13.171586074202807, 23.57162715894731]","[988, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
540.0,18,"[0.0, -9.481475363442204e-05, 0.00011114452605877973, 0.00015079346113428975, 0.0026709140145749276, 1.0110050381979131e-05]","[-0.0, -0.0, -0.05]",31.211700496855077,"[0.0, -9.48147536344221e-05, 0.00011596225356485147, 0.00014712079846796106, -0.003952671219787908, 0.00013799021381454392]",2043.9968053830362,2012.7846048861811,31.212200496855075,0.05,252.47926158868012,1000,12,"[26.341045733078825, -0.001960576009552343, -0.004071201919941896, -0.0035252678336434324, -0.003818241291457114, -0.0032218881408046076, -0.0030591900560304527, -0.0034323486597798297, -0.0032510596507734617, 22.87858995151808, 29.8275970025719, 4.85258038052178, 252.47926158868012]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988]"
570.0,19,"[0.0, -9.48147536344221e-05, 0.00011596225356485147, 0.00014712079846796106, -0.003952671219787908, 0.00013799021381454392]","[0.0, 0.0, 0.05]",71.41594979747252,"[0.0, -9.481475363442215e-05, 0.00012065870783682462, 0.00014329427698563931, 0.002676373006429424, 5.147770417794546e-05]",2012.7846048861811,1941.3681550887086,71.41644979747252,0.05,245.30055293897394,1000,11,"[21.497188130235756, -0.002630030461531603, -0.002329899071625844, -0.0025867021663495745, -0.0026927277147336492, -0.0025429652843339985, -0.003139282274137538, -0.0035585817560100674, -0.0023511565283878674, 31.195789766989275, 51.46286701359793, 245.30055293897394, 20.094292146007426]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1]"
