time,step,action,reward,entropy,state,next_state
0.0,1,"[0.0, 0.0, 0.0]",0.014776151061374702,4697.65342885711,"[0.0, 2.829087342476063e-05, 1.5526486351752142e-05, 6.868490052658162e-07, 7.781365247379815e-06, -5.088373335142418e-07]","[0.0, 2.829087342476063e-05, 1.5526486351752142e-05, 6.868490052658162e-07, 7.781365247379815e-06, -5.088373335142418e-07]"
180.0,2,"[-0.0, -0.0, -0.01]",-0.0007080538553757587,4696.2613981944205,"[0.0, 2.829087342476063e-05, 1.5526486351752142e-05, 6.868490052658162e-07, 7.781365247379815e-06, -5.088373335142418e-07]","[0.0, 2.829087342476063e-05, 1.5526486351752142e-05, 6.868490052658162e-07, 6.783015968655499e-06, -1.3802977651983696e-06]"
360.0,3,"[0.0, 0.0, 0.01]",-0.0009995198876911393,4696.25910896722,"[0.0, 2.829087342476063e-05, 1.5526486351752142e-05, 6.868490052658162e-07, 6.783015968655499e-06, -1.3802977651983696e-06]","[0.0, 2.829087342476063e-05, 1.5526486351752142e-05, 6.868490052658162e-07, 7.594588979783794e-06, -3.326843756654752e-07]"
540.0,4,"[0.0, 0.05, 0.0]",-0.004999999985009128,4696.2591088957415,"[0.0, 2.829087342476063e-05, 1.5526486351752142e-05, 6.868490052658162e-07, 7.594588979783794e-06, -3.326843756654752e-07]","[1.32519604825869e-05, 2.442286558034754e-05, 2.1469837471461347e-05, 1.2531300621946776e-05, 7.594588979783794e-06, -3.326843756654752e-07]"
720.0,5,"[-0.0, -0.0, -0.01]",-0.001,4696.2591088957415,"[1.32519604825869e-05, 2.442286558034754e-05, 2.1469837471461347e-05, 1.2531300621946776e-05, 7.594588979783794e-06, -3.326843756654752e-07]","[1.32519604825869e-05, 2.0565786616585583e-05, 2.1469837471461347e-05, 1.2531300621946776e-05, 7.239799577797601e-06, -1.6095042715625933e-06]"
900.0,6,"[-0.01, -0.0, -0.0]",-0.001,4696.2591088957415,"[1.32519604825869e-05, 2.0565786616585583e-05, 2.1469837471461347e-05, 1.2531300621946776e-05, 7.239799577797601e-06, -1.6095042715625933e-06]","[1.32519604825869e-05, 1.9359099749341005e-05, 2.0148567078225433e-05, 1.2633227626605286e-05, 7.239799577797601e-06, -1.6095042715625933e-06]"
1080.0,7,"[0.0, 0.0, 0.0]",0.0,4696.2591088957415,"[1.32519604825869e-05, 1.9359099749341005e-05, 2.0148567078225433e-05, 1.2633227626605286e-05, 7.239799577797601e-06, -1.6095042715625933e-06]","[1.32519604825869e-05, 1.5502020785579046e-05, 2.0148567078225433e-05, 1.2633227626605286e-05, 7.239799577797601e-06, -1.6095042715625933e-06]"
1260.0,8,"[0.05, 0.0, 0.0]",-0.005000000000000001,4696.2591088957415,"[1.32519604825869e-05, 1.5502020785579046e-05, 2.0148567078225433e-05, 1.2633227626605286e-05, 7.239799577797601e-06, -1.6095042715625933e-06]","[1.32519604825869e-05, -1.607018660769812e-06, 2.645649937708852e-05, 1.4661429852955267e-05, 7.239799577797601e-06, -1.6095042715625933e-06]"
1440.0,9,"[0.05, 0.0, 0.0]",-0.005000000000000001,4696.2591088957415,"[1.32519604825869e-05, -1.607018660769812e-06, 2.645649937708852e-05, 1.4661429852955267e-05, 7.239799577797601e-06, -1.6095042715625933e-06]","[1.32519604825869e-05, -1.871605810711867e-05, 3.225496042417889e-05, 1.786790200212276e-05, 7.239799577797601e-06, -1.6095042715625933e-06]"
1620.0,10,"[0.0, 0.05, 0.0]",-0.005000000000000001,4696.2591088957415,"[1.32519604825869e-05, -1.871605810711867e-05, 3.225496042417889e-05, 1.786790200212276e-05, 7.239799577797601e-06, -1.6095042715625933e-06]","[2.65039209651738e-05, -2.644966058689743e-05, 2.3726180127873537e-05, 2.8010602002093104e-05, 7.239799577797601e-06, -1.6095042715625933e-06]"
