time,step,action,reward,entropy,state,next_state
0.0,1,"[0.0, 0.05, 0.0]",-0.04815487819468023,4768.988136036725,"[0.0, 2.7542431513130337e-05, 1.3579472310338568e-05, 1.2306030514833048e-06, 6.999846155652034e-06, 1.0785210919324711e-06]","[1.32519604825869e-05, 2.497104553728903e-05, 2.5056006738206312e-05, 7.856583292776754e-06, 6.999846155652034e-06, 1.0785210919324711e-06]"
120.0,2,"[-0.0, -0.0, -0.05]",-0.04999820118490471,4768.979541651189,"[1.32519604825869e-05, 2.497104553728903e-05, 2.5056006738206312e-05, 7.856583292776754e-06, 6.999846155652034e-06, 1.0785210919324711e-06]","[1.32519604825869e-05, 2.239965956144772e-05, 2.5056006738206312e-05, 7.856583292776754e-06, 1.7369019367057458e-06, -2.9470263622991954e-06]"
240.0,3,"[-0.05, -0.0, -0.0]",-0.04999999949134639,4768.979539220942,"[1.32519604825869e-05, 2.239965956144772e-05, 2.5056006738206312e-05, 7.856583292776754e-06, 1.7369019367057458e-06, -2.9470263622991954e-06]","[1.32519604825869e-05, 3.308023406819332e-05, 2.0385172562792647e-05, 1.255625586262659e-05, 1.7369019367057458e-06, -2.9470263622991954e-06]"
360.0,4,"[-0.0, -0.01, -0.0]",-0.004200886898523948,4741.272514805558,"[1.32519604825869e-05, 3.308023406819332e-05, 2.0385172562792647e-05, 1.255625586262659e-05, 1.7369019367057458e-06, -2.9470263622991954e-06]","[1.0601568386069519e-05, 3.102462289213566e-05, 1.8762026540536056e-05, 1.0461029083560803e-05, 1.7369019367057458e-06, -2.9470263622991954e-06]"
480.0,5,"[0.0, 0.0, 0.01]",-0.009995094833051535,4741.249078880439,"[1.0601568386069519e-05, 3.102462289213566e-05, 1.8762026540536056e-05, 1.0461029083560803e-05, 1.7369019367057458e-06, -2.9470263622991954e-06]","[1.0601568386069519e-05, 2.896750729616865e-05, 1.8762026540536056e-05, 1.0461029083560803e-05, 2.4065513111238663e-06, -1.8034730047063508e-06]"
600.0,6,"[-0.0, -0.01, -0.0]",-0.01,4741.249078880439,"[1.0601568386069519e-05, 2.896750729616865e-05, 1.8762026540536056e-05, 1.0461029083560803e-05, 2.4065513111238663e-06, -1.8034730047063508e-06]","[7.951176289552138e-06, 2.742706133412893e-05, 1.7728955983007495e-05, 8.020262095819158e-06, 2.4065513111238663e-06, -1.8034730047063508e-06]"
720.0,7,"[0.0, 0.0, 0.05]",-0.05,4741.249078880439,"[7.951176289552138e-06, 2.742706133412893e-05, 1.7728955983007495e-05, 8.020262095819158e-06, 2.4065513111238663e-06, -1.8034730047063508e-06]","[7.951176289552138e-06, 2.5884219525683203e-05, 1.7728955983007495e-05, 8.020262095819158e-06, 4.180498321054832e-06, 4.58062647477924e-06]"
840.0,8,"[-0.0, -0.0, -0.01]",-0.01,4741.249078880439,"[7.951176289552138e-06, 2.5884219525683203e-05, 1.7728955983007495e-05, 8.020262095819158e-06, 4.180498321054832e-06, 4.58062647477924e-06]","[7.951176289552138e-06, 2.4341377717237475e-05, 1.7728955983007495e-05, 8.020262095819158e-06, 3.993383654124275e-06, 3.268707015460218e-06]"
960.0,9,"[0.01, 0.0, 0.0]",-0.01,4741.249078880439,"[7.951176289552138e-06, 2.4341377717237475e-05, 1.7728955983007495e-05, 8.020262095819158e-06, 3.993383654124275e-06, 3.268707015460218e-06]","[7.951176289552138e-06, 2.0148143812274366e-05, 1.905405162105227e-05, 8.003949022682608e-06, 3.993383654124275e-06, 3.268707015460218e-06]"
1080.0,10,"[-0.0, -0.0, -0.01]",-0.01,4741.249078880439,"[7.951176289552138e-06, 2.0148143812274366e-05, 1.905405162105227e-05, 8.003949022682608e-06, 3.993383654124275e-06, 3.268707015460218e-06]","[7.951176289552138e-06, 1.8605302003828638e-05, 1.905405162105227e-05, 8.003949022682608e-06, 4.1481447812862e-06, 1.952578769490237e-06]"
1200.0,11,"[0.0, 0.05, 0.0]",-0.05,4741.249078880439,"[7.951176289552138e-06, 1.8605302003828638e-05, 1.905405162105227e-05, 8.003949022682608e-06, 4.1481447812862e-06, 1.952578769490237e-06]","[2.1203136772139038e-05, 1.4472006154974992e-05, 1.582156035880489e-05, 2.0855620387588387e-05, 4.1481447812862e-06, 1.952578769490237e-06]"
1320.0,12,"[-0.0, -0.01, -0.0]",-0.01,4741.249078880439,"[2.1203136772139038e-05, 1.4472006154974992e-05, 1.582156035880489e-05, 2.0855620387588387e-05, 4.1481447812862e-06, 1.952578769490237e-06]","[1.8552744675621658e-05, 1.0876021871031433e-05, 1.6794231027046366e-05, 1.8390160990959745e-05, 4.1481447812862e-06, 1.952578769490237e-06]"
1440.0,13,"[-0.01, -0.0, -0.0]",-0.01,4741.249078880439,"[1.8552744675621658e-05, 1.0876021871031433e-05, 1.6794231027046366e-05, 1.8390160990959745e-05, 4.1481447812862e-06, 1.952578769490237e-06]","[1.8552744675621658e-05, 9.926497454899855e-06, 1.563453881762829e-05, 1.7748866561126245e-05, 4.1481447812862e-06, 1.952578769490237e-06]"
1560.0,14,"[0.0, 0.01, 0.0]",0.004495687894879924,4671.991526666292,"[1.8552744675621658e-05, 9.926497454899855e-06, 1.563453881762829e-05, 1.7748866561126245e-05, 4.1481447812862e-06, 1.952578769490237e-06]","[2.1203136772139038e-05, 5.808369617670156e-06, 1.4063465009847882e-05, 1.9883416948394758e-05, 4.1481447812862e-06, 1.952578769490237e-06]"
1680.0,15,"[-0.0, -0.0, -0.01]",0.017978711462016433,4538.314733676731,"[2.1203136772139038e-05, 5.808369617670156e-06, 1.4063465009847882e-05, 1.9883416948394758e-05, 4.1481447812862e-06, 1.952578769490237e-06]","[2.1203136772139038e-05, 1.6941929480878418e-06, 1.4063465009847882e-05, 1.9883416948394758e-05, 5.064797112740524e-06, 9.955557449188326e-07]"
1800.0,16,"[0.0, 0.0, 0.0]",0.0,4538.314733676731,"[2.1203136772139038e-05, 1.6941929480878418e-06, 1.4063465009847882e-05, 1.9883416948394758e-05, 5.064797112740524e-06, 9.955557449188326e-07]","[2.1203136772139038e-05, -2.4199837214944727e-06, 1.4063465009847882e-05, 1.9883416948394758e-05, 5.064797112740524e-06, 9.955557449188326e-07]"
1920.0,17,"[0.01, 0.0, 0.0]",-0.0007224008370008816,4493.988185456808,"[2.1203136772139038e-05, -2.4199837214944727e-06, 1.4063465009847882e-05, 1.9883416948394758e-05, 5.064797112740524e-06, 9.955557449188326e-07]","[2.1203136772139038e-05, -9.184552487594168e-06, 1.4754115151768481e-05, 2.101441073608128e-05, 5.064797112740524e-06, 9.955557449188326e-07]"
