time,step,state,action,reward,next_state,entropy_before,entropy_after,info_gain,dv_cost,predicted_value,root_N,root_best_idx,root_Q_sa,root_N_sa
300.0,10,"[0.0, 4.303787327448373e-05, 8.58988023663227e-05, 0.00019161169811597148, -0.0013243848117674313, -9.807458987200432e-05]","[-0.0, -0.0, -0.01]",67.90031047445629,"[0.0, 4.303787327448373e-05, 9.204957186150739e-05, 0.00018873400176695228, -0.002651366597010014, -1.23501925031079e-05]",4376.521877696876,4308.62146722242,67.9004104744563,0.01,319.3852465277694,1000,10,"[65.82465136970805, 71.2564332573338, -0.0022065749684461178, -0.0029485285710562216, -0.002905467325009984, -0.0027801114071820785, -0.0030473530799502127, -0.0038622477902059324, -0.003652335018309815, 61.64829544987009, 319.3852465277694, 57.86886870048829, 54.045367149334666]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1, 1]"
330.0,11,"[0.0, 4.303787327448373e-05, 9.204957186150739e-05, 0.00018873400176695228, -0.002651366597010014, -1.23501925031079e-05]","[-0.0, -0.0, -0.05]",65.11817593789702,"[0.0, 4.303787327448368e-05, 9.810407598641977e-05, 0.00018565892754647038, -0.009272895055696007, 0.00028763548369891155]",4308.62146722242,4243.502791284523,65.11867593789702,0.05,324.86031631284834,1000,12,"[24.96345649032275, -0.0028041319103120077, -0.0021930769099028787, 15.625661809465958, -0.002309240937796112, 21.379872269677485, -0.0009733158334409895, -0.0026027106544352593, -0.003308633753117354, 47.117631428855525, 56.825820879883786, 41.5720749366944, 324.86031631284834]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988]"
360.0,12,"[0.0, 4.303787327448368e-05, 9.810407598641977e-05, 0.00018565892754647038, -0.009272895055696007, 0.00028763548369891155]","[0.0, 0.0, 0.05]",34.63627877063401,"[0.0, 4.303787327448365e-05, 0.00010405598294538045, 0.00018238969136474093, -0.0026362301678745184, 0.0003730719879255415]",4243.502791284523,4208.866012513889,34.63677877063401,0.05,257.46598636208955,1000,11,"[33.93591172333268, -0.0034547672189326403, -0.0029411117512785773, -0.004196967942866409, -0.0020601147660631305, -0.0026390802511540483, -0.00230197714195249, -0.0028754539375387116, -0.003811178450506253, 34.63071872906222, 30.47384717737123, 257.46598636208955, 4.846577553682837]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1]"
390.0,13,"[0.0, 4.303787327448365e-05, 0.00010405598294538045, 0.00018238969136474093, -0.0026362301678745184, 0.0003730719879255415]","[0.0, 0.0, 0.05]",29.803112097895895,"[0.0, 4.303787327448368e-05, 0.00010989906823874597, 0.00017892971218640635, 0.0039997269649175715, 0.00024386997074747095]",4208.866012513889,4179.062400415993,29.803612097895893,0.05,279.55380137617396,1000,11,"[39.48178292113763, 31.84576605671623, -0.0027939078149954166, -0.0029548857025953287, -0.0036064799237942023, -0.0030099821508179684, 44.74848517232916, -0.004276666693305745, -0.0021316598872269544, 26.92799183489196, 40.17084970463282, 279.55380137617396, 24.935021226540247]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 987, 1]"
420.0,14,"[0.0, 4.303787327448368e-05, 0.00010989906823874597, 0.00017892971218640635, 0.0039997269649175715, 0.00024386997074747095]","[0.0, 0.0, 0.0]",63.73809759404867,"[0.0, 4.303787327448365e-05, 0.00011562722117248569, 0.00017528260845498574, 0.004005520945083984, 0.0001144129145446928]",4179.062400415993,4115.324302821944,63.73809759404867,0.0,276.1082601613736,1000,0,"[276.1082601613736, 58.213772690304374, -0.0025110125473072602, -0.003584192338280905, -0.003263425541879687, -0.0023723158954444506, -0.003756018530241881, -0.0035236656998321463, -0.003323166906163507, 45.72547791347502, 73.4345934091713, 40.87800267414802, 59.94673617374639]","[988, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
450.0,15,"[0.0, 4.303787327448365e-05, 0.00011562722117248569, 0.00017528260845498574, 0.004005520945083984, 0.0001144129145446928]","[-0.0, -0.0, -0.01]",40.196717987840856,"[0.0, 4.303787327448365e-05, 0.00012123445124874078, 0.00017145219430870942, 0.002682622850815053, 2.7685878007643932e-05]",4115.324302821944,4075.127484834103,40.19681798784086,0.01,231.2032153187351,1000,10,"[44.33312579042363, -0.002892371581014205, -0.002807659631392059, -0.0038624076263406634, -0.003360843033507833, -0.0037882694187552023, -0.002797479574208301, -0.003096498870157384, -0.003023131217393482, 16.630800794764927, 231.2032153187351, 15.765377799112517, 44.90435329471628]","[7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 973, 1, 10]"
480.0,16,"[0.0, 4.303787327448365e-05, 0.00012123445124874078, 0.00017145219430870942, 0.002682622850815053, 2.7685878007643932e-05]","[-0.0, -0.0, -0.01]",22.176607554428504,"[0.0, 4.303787327448365e-05, 0.00012671489443068218, 0.00016744247559169636, 0.0013576122161619818, -1.6220439796683518e-05]",4075.127484834103,4052.9507772796746,22.176707554428503,0.01,157.0685992022849,1000,10,"[22.2159116740591, -0.0027476209267564846, -0.0031256302813289696, -0.00311475715543977, -0.002996203190021358, -0.003099878544983546, -0.0029394862345717854, -0.0033566339109210586, -0.002566330503115875, 21.644365679478156, 157.0685992022849, 23.52707799668164, 20.102674436775224]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 976, 11, 1]"
510.0,17,"[0.0, 4.303787327448365e-05, 0.00012671489443068218, 0.00016744247559169636, 0.0013576122161619818, -1.6220439796683518e-05]","[-0.0, -0.0, -0.05]",13.86187111117225,"[0.0, 4.30378732744836e-05, 0.00013206281927511583, 0.00016325764566464524, -0.005266137678842396, 0.00015413856873370524]",4052.9507772796746,4039.0884061685024,13.862371111172251,0.05,187.68139901585872,1000,12,"[5.539564483865339, -0.0020075382121961176, -0.002862891617194451, -0.003591252953911202, -0.0030567901196554333, -0.0032818381529898435, 9.878747717223192, -0.0029255597667746103, -0.0035101164524532717, 9.003394608133416, 3.4661709092722885, 18.013794214207312, 187.68139901585872]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988]"
540.0,18,"[0.0, 4.30378732744836e-05, 0.00013206281927511583, 0.00016325764566464524, -0.005266137678842396, 0.00015413856873370524]","[0.0, 0.0, 0.0]",36.73051062843979,"[0.0, 4.3037873274483543e-05, 0.00013727263292642134, 0.0001589020810194214, -0.005258400009886776, 0.00032433637926944484]",4039.0884061685024,4002.3578955400626,36.73051062843979,0.0,193.59794630766626,1000,0,"[193.59794630766626, -0.0026089173810400425, -0.0024366136208885066, -0.003514885476199341, -0.0028002268292973663, 21.379322135491016, -0.001760923713635391, -0.003546621658076007, -0.002939593802553036, 26.327389155198656, 47.38970661149119, 14.086622249223641, 36.01687800620237]","[977, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 1, 1]"
570.0,19,"[0.0, 4.3037873274483543e-05, 0.00013727263292642134, 0.0001589020810194214, -0.005258400009886776, 0.00032433637926944484]","[0.0, 0.0, 0.0]",38.791660409743145,"[0.0, 4.303787327448349e-05, 0.00014233888696555611, 0.00015438033670212478, -0.005245163110312752, 0.0004941949990733672]",4002.3578955400626,3963.5662351303195,38.791660409743145,0.0,159.44008847792372,1000,0,"[159.44008847792372, -0.002656105818141061, 18.42630912740969, -0.0031108640346291525, -0.004538745629269612, -0.003458146369899911, -0.00285347417675792, 1.2488195045325676, -0.0035574771765941866, 36.0245697809818, 38.58031861802644, 15.941168913157854, 17.318260162664284]","[987, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]"
