time,step,action,reward,entropy,state,next_state
0.0,1,"[-0.05, -0.0, -0.0]",0.006393564309191935,4908.232398448363,"[0.0, 2.883336109984761e-05, 1.355270108330701e-05, -1.0919792308852525e-06, 6.190413402131527e-06, 8.895336101931553e-07]","[0.0, 4.208532158243451e-05, 1.0239710962660285e-05, 4.64628798304862e-06, 6.190413402131527e-06, 8.895336101931553e-07]"
180.0,2,"[0.0, 0.05, 0.0]",-0.004860614170580922,4907.540375799976,"[0.0, 4.208532158243451e-05, 1.0239710962660285e-05, 4.64628798304862e-06, 6.190413402131527e-06, 8.895336101931553e-07]","[1.32519604825869e-05, 3.822440963517951e-05, 2.0223203749903447e-05, 1.3360892299889897e-05, 6.190413402131527e-06, 8.895336101931553e-07]"
360.0,3,"[-0.05, -0.0, -0.0]",-0.00039555644876691515,4884.680238338705,"[1.32519604825869e-05, 3.822440963517951e-05, 2.0223203749903447e-05, 1.3360892299889897e-05, 6.190413402131527e-06, 8.895336101931553e-07]","[1.32519604825869e-05, 4.761929115400445e-05, 1.4985136802238975e-05, 1.7418757355531376e-05, 6.190413402131527e-06, 8.895336101931553e-07]"
540.0,4,"[-0.0, -0.05, -0.0]",-0.0034609254203228695,4877.039042163079,"[1.32519604825869e-05, 4.761929115400445e-05, 1.4985136802238975e-05, 1.7418757355531376e-05, 6.190413402131527e-06, 8.895336101931553e-07]","[0.0, 4.763022003465558e-05, 9.041785682529772e-06, 5.574305738850416e-06, 6.190413402131527e-06, 8.895336101931553e-07]"
720.0,5,"[-0.05, -0.0, -0.0]",-0.004999884833276613,4877.038470383428,"[0.0, 4.763022003465558e-05, 9.041785682529772e-06, 5.574305738850416e-06, 6.190413402131527e-06, 8.895336101931553e-07]","[0.0, 6.0882180517242475e-05, 2.6576862030441813e-06, 7.3482527487813825e-06, 6.190413402131527e-06, 8.895336101931553e-07]"
900.0,6,"[0.0, 0.0, 0.01]",-0.001,4877.038470383428,"[0.0, 6.0882180517242475e-05, 2.6576862030441813e-06, 7.3482527487813825e-06, 6.190413402131527e-06, 8.895336101931553e-07]","[0.0, 6.0882180517242475e-05, 2.6576862030441813e-06, 7.3482527487813825e-06, 6.292340406790037e-06, 2.2108040034290716e-06]"
1080.0,7,"[-0.0, -0.0, -0.05]",-0.005000000000000001,4877.038470383428,"[0.0, 6.0882180517242475e-05, 2.6576862030441813e-06, 7.3482527487813825e-06, 6.292340406790037e-06, 2.2108040034290716e-06]","[0.0, 6.0882180517242475e-05, 2.6576862030441813e-06, 7.3482527487813825e-06, 7.066146042599662e-06, -4.3698372264208324e-06]"
1260.0,8,"[0.0, 0.0, 0.0]",0.0,4877.038470383428,"[0.0, 6.0882180517242475e-05, 2.6576862030441813e-06, 7.3482527487813825e-06, 7.066146042599662e-06, -4.3698372264208324e-06]","[0.0, 6.0882180517242475e-05, 2.6576862030441813e-06, 7.3482527487813825e-06, 7.066146042599662e-06, -4.3698372264208324e-06]"
1440.0,9,"[0.01, 0.0, 0.0]",0.014623685073272202,4799.470011903584,"[0.0, 6.0882180517242475e-05, 2.6576862030441813e-06, 7.3482527487813825e-06, 7.066146042599662e-06, -4.3698372264208324e-06]","[0.0, 5.8231788420725094e-05, 3.8173784124622565e-06, 7.989547178614882e-06, 7.066146042599662e-06, -4.3698372264208324e-06]"
1620.0,10,"[0.0, 0.0, 0.01]",-0.001,4799.470011903584,"[0.0, 5.8231788420725094e-05, 3.8173784124622565e-06, 7.989547178614882e-06, 7.066146042599662e-06, -4.3698372264208324e-06]","[0.0, 5.8231788420725094e-05, 3.8173784124622565e-06, 7.989547178614882e-06, 6.213268012969127e-06, -3.355567226423798e-06]"
