time,step,state,action,reward,next_state,entropy_before,entropy_after,info_gain,dv_cost,predicted_value,root_N,root_best_idx,root_Q_sa,root_N_sa
0.0,0,"[9.762700785464955e-06, 4.303787327448391e-05, 2.0552675214328774e-05, 0.00020897663659937937, -1.526904013221906e-05, 2.9178822613331237e-05]","[-0.0, -0.0, -0.01]",244.4790593159398,"[0.0, 4.30378732744839e-05, 2.7299102362524436e-05, 0.0002082028004447951, -0.001338820674416709, 7.250695579278473e-05]",5545.177444479563,5300.698285163623,244.4791593159398,0.01,1050.2228367488865,1000,10,"[225.0841935973839, -0.001901187531326705, -0.0029197779674731404, -0.002735692885068287, -0.002236992579248754, -0.0018987380447508446, -0.0022191655569321657, -0.003090303981709556, 65.79201769231958, 206.38465477760522, 1050.2228367488865, 99.03645256216156, 133.66416133182628]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1, 1]"
30.0,1,"[0.0, 4.30378732744839e-05, 2.7299102362524436e-05, 0.0002082028004447951, -0.001338820674416709, 7.250695579278473e-05]","[-0.0, -0.0, -0.01]",170.38891167262065,"[0.0, 4.3037873274483896e-05, 3.401698013081657e-05, 0.00020721122596431497, -0.0026602792265913184, 0.00015860893385686092]",5300.698285163623,5130.309273491002,170.38901167262065,0.01,875.5957742698187,1000,10,"[228.26046545198813, -0.0026502628622269543, -0.0018617876447115534, -0.0026752281317516417, -0.0031522996560520533, -0.001925520899703561, -0.0018242942494857272, -0.0026718541368821384, -0.0035193865035283507, 164.5383522781616, 875.5957742698187, 129.5327763578264, 102.50134116097998]","[4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 985, 1, 1]"
60.0,2,"[0.0, 4.3037873274483896e-05, 3.401698013081657e-05, 0.00020721122596431497, -0.0026602792265913184, 0.00015860893385686092]","[0.0, 0.0, 0.05]",144.11294044496583,"[0.0, 4.303787327448388e-05, 4.0699282967888315e-05, 0.00020600295014575526, 0.003968755906243613, 3.0296675810476942e-05]",5130.309273491002,4986.195833046037,144.11344044496582,0.05,756.7194307930199,1000,11,"[129.62609135724634, -0.002709804901909136, -0.0019522787952759258, -0.0031686769654846393, -0.002919952457030905, -0.002150693393132138, -0.001651392481690899, -0.002518702996405972, -0.003022560902140771, 107.36762041458985, 167.67812846111946, 756.7194307930199, 73.40950368092071]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1]"
90.0,3,"[0.0, 4.303787327448388e-05, 4.0699282967888315e-05, 0.00020600295014575526, 0.003968755906243613, 3.0296675810476942e-05]","[-0.0, -0.0, -0.01]",159.31856477295625,"[0.0, 4.3037873274483896e-05, 4.7339022526658045e-05, 0.00020457923660302218, 0.0026431571721986205, -5.519759387348622e-05]",4986.195833046037,4826.87716827308,159.31866477295625,0.01,725.3392991621984,1000,10,"[131.30323207050728, -0.0020841454776845997, 105.98122619149368, -0.003025611338635391, -0.0030621046049237105, -0.002118316645723928, -0.002085357802989843, -0.0031058592052838675, -0.0024621861137605655, 81.75089063359698, 725.3392991621984, 31.862529066094563, 135.7934127775357]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1, 1]"
120.0,4,"[0.0, 4.3037873274483896e-05, 4.7339022526658045e-05, 0.00020457923660302218, 0.0026431571721986205, -5.519759387348622e-05]","[-0.0, -0.0, -0.05]",78.30854934004775,"[0.0, 4.303787327448384e-05, 5.3929254972687323e-05, 0.00020294157425462543, -0.003982525244107438, 7.361422505452122e-05]",4826.87716827308,4748.568118933033,78.30904934004775,0.05,535.9376170889387,1000,12,"[47.81439703636778, -0.0022556989931830475, -0.0022433035042422945, -0.0030579407002334752, -0.0032827957966889347, 38.82966155181364, -0.002832931186432864, -0.0017928996693426906, -0.0027581330952423863, 54.035844302964655, 79.10862040342295, 22.165527898009962, 535.9376170889387]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 1, 975]"
150.0,5,"[0.0, 4.303787327448384e-05, 5.3929254972687323e-05, 0.00020294157425462543, -0.003982525244107438, 7.361422505452122e-05]","[0.0, 0.0, 0.0]",74.82559348735231,"[0.0, 4.3037873274483815e-05, 6.0463088246037465e-05, 0.00020109167576656833, -0.003978062497333991, 0.00020234905828353107]",4748.568118933033,4673.74252544568,74.82559348735231,0.0,505.56295946322757,1000,0,"[505.56295946322757, -0.0029126496793302568, -0.00271663051060469, -0.002192518185813519, -0.0035076923463083476, -0.002370244513728878, -0.0022565851746143267, -0.0024717874253989123, -0.0026256807186654067, 92.12984429278052, 85.38590325734808, 104.29034813435457, 59.56178903125769]","[979, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 8, 1]"
180.0,6,"[0.0, 4.3037873274483815e-05, 6.0463088246037465e-05, 0.00020109167576656833, -0.003978062497333991, 0.00020234905828353107]","[0.0, 0.0, 0.0]",76.19473977633697,"[0.0, 4.3037873274483815e-05, 6.693368926898049e-05, 0.00019903147576124313, -0.003969439495911577, 0.0003308722750256199]",4673.74252544568,4597.547785669343,76.19473977633697,0.0,386.1618178621742,1000,0,"[386.1618178621742, -0.002088801898262853, -0.0016172387228451024, -0.0018960075682372887, -0.0025670042585364283, -0.0020106073355288475, -0.003352635393232084, -0.0029727761313307426, -0.003189412036127807, 41.55971647475366, 84.48415334320686, 90.04717447990495, 49.171758225366986]","[985, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1]"
210.0,7,"[0.0, 4.3037873274483815e-05, 6.693368926898049e-05, 0.00019903147576124313, -0.003969439495911577, 0.0003308722750256199]","[0.0, 0.0, 0.01]",41.56814996587238,"[0.0, 4.303787327448379e-05, 7.333429109202647e-05, 0.00019676312879420441, -0.0026321621540051493, 0.0004161997931989285]",4597.547785669343,4555.979535703471,41.56824996587238,0.01,573.6700527090994,1000,9,"[46.40804619075233, -0.002623829424101316, -0.0025494497723300446, -0.0029991560327990905, 24.178898651093554, -0.0017745033613364128, -0.003374473929184923, -0.0028587968244872886, -0.003139766430319639, 573.6700527090994, 46.4055945748776, 39.48708191642359, 24.93304371406998]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1, 1, 1]"
240.0,8,"[0.0, 4.303787327448379e-05, 7.333429109202647e-05, 0.00019676312879420441, -0.0026321621540051493, 0.0004161997931989285]","[0.0, 0.0, 0.0]",39.484235788929254,"[0.0, 4.303787327448376e-05, 7.965819997079397e-05, 0.00019428900710093648, -0.002617328147235037, 0.0005010920499539673]",4555.979535703471,4516.495299914542,39.484235788929254,0.0,446.65211673460635,1000,0,"[446.65211673460635, -0.0018552197403404382, -0.0019265483309955475, -0.0031903862262008197, -0.0028074422505646322, 3.7491999752069054, 30.111757838218196, -0.0026568984340612947, -0.002695575399802053, 24.94829492698827, 39.478893351190756, 33.95604567892171, 20.084932990316357]","[986, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1]"
270.0,9,"[0.0, 4.303787327448376e-05, 7.965819997079397e-05, 0.00019428900710093648, -0.002617328147235037, 0.0005010920499539673]","[0.0, 0.0, 0.05]",20.809347526314117,"[0.0, 4.303787327448373e-05, 8.58988023663227e-05, 0.00019161169811597148, 0.0040227585780807235, 0.00037121190202354465]",4516.495299914542,4495.6854523882275,20.809847526314115,0.05,451.58003783502426,1000,11,"[-0.002180641988994849, -0.0025064090151684206, -0.002020362337684045, -0.002190044324487289, -0.0026454571752868995, -0.0023121667726960426, -0.0023433955637947564, -0.003515462554859063, 18.87989863845087, 20.791784495229944, 31.166048986670276, 451.58003783502426, 6.232290193998142]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1]"
