time,action,reward,entropy
0.0,"[0.01, 0.0, 0.0]",724.4338961599781,5545.177444479563
30.0,"[0.05, 0.0, 0.0]",574.1709014992686,4820.743448319585
60.0,"[0.01, 0.0, 0.0]",3326.0587146529315,4246.572046820316
90.0,"[0.0, 0.01, 0.0]",180.86624403149446,920.5132321673848
120.0,"[0.0, 0.05, 0.0]",68.06237559314978,739.6468881358903
