time,action,reward,entropy
0.0,"[0.0, 0.01, 0.0]",627.4733230601735,5545.177444479563
30.0,"[-0.0, -0.05, -0.0]",-0.0005,4917.704021419389
60.0,"[0.0, 0.01, 0.0]",106.65653040978688,4917.704021419389
90.0,"[0.0, 0.0, 0.05]",2193.118874211363,4811.0473910096025
120.0,"[0.0, 0.01, 0.0]",22.986933874253484,2617.9280167982392
