time,step,state,action,reward,next_state,entropy_before,entropy_after,info_gain,dv_cost,predicted_value,root_N,root_Q_sa,root_N_sa
3840.0,32,"[6.064112719015822e-05, -0.0004475116206256878, -4.8454205512774544e-05, -3.67548738632609e-05, -2.1464698373068204e-05, 3.2189230387086036e-05]","[0.0, 0.01, 0.0]",-0.009999999993554953,"[3.5387219172204764e-05, -0.00034630822023498604, -5.409718301938849e-05, 3.140837239156444e-05, -2.49435888210455e-06, 3.8609040430020615e-05]",360.78999984518526,360.78999980944633,3.573893536668038e-08,0.01,0.887186750579094,2992,"[0.6421568925496534, 0.6864678418784764, 0.7610279072113004, 0.7479627719209068, 0.6576875435811964, 0.887186750579094, 0.6217715018409835, 0.5998512039003402, 0.5117213951212956, 0.7962800577978003, 0.7081206056610878, 0.651212514414472, 0.6329094062019731]","[198, 220, 264, 264, 209, 396, 187, 176, 143, 297, 242, 209, 187]"
3960.0,33,"[3.5387219172204764e-05, -0.00034630822023498604, -5.409718301938849e-05, 3.140837239156444e-05, -2.49435888210455e-06, 3.8609040430020615e-05]","[0.0, 0.0, 0.05]",-0.04974917527173936,"[-4.197137865696602e-05, -0.00013601956458316307, 2.5586338869958382e-05, 5.70817863258681e-05, 1.4301237555052563e-05, 2.869857707628004e-05]",360.78999980944633,359.3991321837777,1.3908676256686476,0.05,2.6274850159489653,2992,"[1.4824665060731492, 1.3736977541149566, 1.3834874943133384, 1.9030443896305238, 1.4518555959289765, 1.6254077241142324, 1.5816366396854145, 1.3812733451830896, 1.8244936771658926, 1.6651611556910164, 1.384332300102947, 2.6274850159489653, 1.2205330331050628]","[66, 66, 66, 132, 66, 88, 77, 55, 121, 99, 55, 2046, 55]"
4080.0,34,"[-4.197137865696602e-05, -0.00013601956458316307, 2.5586338869958382e-05, 5.70817863258681e-05, 1.4301237555052563e-05, 2.869857707628004e-05]","[-0.05, -0.0, -0.0]",-0.04949896904076755,"[-4.4476608543486895e-05, -0.0002744937898138176, 5.2845487455135236e-05, -4.065968973963972e-05, 2.67345235663716e-05, 1.770307802299797e-05]",359.3991321837777,356.6208266096559,2.7783055741217595,0.05,5.846948282976957,2992,"[4.824986765764049, 3.9919657718848214, 4.132579706742531, 3.9788861530932516, 5.846948282976957, 4.54389442168697, 4.161683177536582, 4.9761503760277845, 4.297912833879589, 4.424037230316231, 4.430020328477252, 4.626061904528056, 4.178551266971991]","[110, 33, 55, 33, 2211, 66, 44, 154, 55, 55, 55, 77, 44]"
4200.0,35,"[-4.4476608543486895e-05, -0.0002744937898138176, 5.2845487455135236e-05, -4.065968973963972e-05, 2.67345235663716e-05, 1.770307802299797e-05]","[0.0, 0.05, 0.0]",-0.0496249999279669,"[7.327343849069086e-05, -0.00039268492423874974, -7.16605860394787e-05, -3.1115175794211425e-05, 3.200431557805055e-05, 1.964053509908433e-06]",356.6208266096559,354.54138466853976,2.0794419411161584,0.05,6.657349681703237,2992,"[6.087695698349533, 6.310748854289268, 6.2828780363083325, 6.138313982593791, 6.223100387730541, 6.051609618992759, 5.860833655653536, 6.657349681703237, 6.056489839845279, 6.086592810675797, 6.06586504915823, 6.62633290625744, 6.042780602600571]","[132, 220, 198, 143, 176, 132, 88, 737, 121, 132, 132, 660, 121]"
4320.0,36,"[7.327343849069086e-05, -0.00039268492423874974, -7.16605860394787e-05, -3.1115175794211425e-05, 3.200431557805055e-05, 1.964053509908433e-06]","[-0.0, -0.05, -0.0]",-0.04987438144862323,"[-2.7736434556977472e-05, -0.00011400878727920989, 3.320580524472852e-05, 7.278444373388969e-05, 2.8698577076280037e-05, -1.4301237555052585e-05]",354.54138466853976,353.8448075108371,0.6965771577026771,0.05,1.539183494683486,2992,"[0.9362368115476823, 0.5910021091905538, 0.8427687916402062, 0.7088218497463413, 1.4705441359559162, 0.8417432287405614, 0.8425033197234485, 0.6981680026720513, 1.539183494683486, 1.1702405709564936, 0.9529710501124561, 0.9702463621971512, 0.7017230135969491]","[132, 77, 110, 88, 660, 110, 121, 99, 968, 253, 143, 143, 88]"
4440.0,37,"[-2.7736434556977472e-05, -0.00011400878727920989, 3.320580524472852e-05, 7.278444373388969e-05, 2.8698577076280037e-05, -1.4301237555052585e-05]","[0.0, 0.05, 0.0]",-0.04999979369029766,"[-1.9177152370924593e-05, -0.0004005847827238595, 4.349675825882762e-06, -7.387337344356356e-05, 1.770307802299795e-05, -2.6734523566371622e-05]",353.8448075108371,353.8436634869291,0.0011440239080116044,0.05,3.7505763223685795,2992,"[2.397107388701323, 1.7585310406633758, 1.755260200660487, 1.5374255442186608, 2.779557761235887, 1.8927584163147688, 2.1679981568716085, 3.7505763223685795, 0.8316497796442892, 2.1982223706559987, 1.9018469596213072, 2.6213277317476362, 1.723595436464751]","[110, 55, 44, 44, 286, 55, 88, 1903, 22, 77, 66, 187, 55]"
4560.0,38,"[-1.9177152370924593e-05, -0.0004005847827238595, 4.349675825882762e-06, -7.387337344356356e-05, 1.770307802299795e-05, -2.6734523566371622e-05]","[0.01, 0.0, 0.0]",-0.00962438144356816,"[5.1520236370636546e-05, -0.00014197832380036224, -3.097194292779155e-05, 6.811897674354766e-05, 1.9640535099083994e-06, -3.200431557805055e-05]",353.8436634869291,351.76079194007525,2.0828715468538235,0.01,5.000671123493956,2992,"[3.4414438031449346, 5.000671123493956, 4.0013932864345385, 4.746645634723777, 2.8871217688851556, 3.8665629141564897, 3.491724333908532, 3.618144677055528, 3.8059798504603473, 4.8148680722022394, 4.755088181626124, 4.308500572540355, 4.887723231049732]","[44, 869, 77, 330, 22, 66, 44, 44, 66, 407, 363, 110, 550]"
4680.0,39,"[5.1520236370636546e-05, -0.00014197832380036224, -3.097194292779155e-05, 6.811897674354766e-05, 1.9640535099083994e-06, -3.200431557805055e-05]","[0.0, 0.01, 0.0]",-0.00949958765406725,"[-6.0814645397567926e-05, -0.00037563579910440415, 3.6901769936069075e-05, -6.2322709471178e-05, -1.4301237555052617e-05, -2.8698577076280023e-05]",351.76079194007525,348.98591668646986,2.774875253605387,0.01,3.9489806238388967,2992,"[3.5528366287011495, 2.6516152453283244, 3.4604794565775183, 3.674761046557744, 3.65509889277631, 3.9489806238388967, 3.4554038816056014, 3.5572405445883173, 3.3075656469853723, 3.482499813377505, 3.5236842505829844, 3.401754027398357, 3.2349471170666804]","[231, 55, 187, 330, 319, 638, 187, 242, 132, 198, 209, 154, 110]"
4800.0,40,"[-6.0814645397567926e-05, -0.00037563579910440415, 3.6901769936069075e-05, -6.2322709471178e-05, -1.4301237555052617e-05, -2.8698577076280023e-05]","[0.01, 0.0, 0.0]",-0.009249793836258591,"[6.039631192667844e-05, -0.00014156109620026193, -2.726206677205071e-05, 6.77353344597308e-05, -2.6734523566371642e-05, -1.770307802299793e-05]",348.98591668646986,344.82589038858146,4.1600262978884075,0.01,16.35227502991093,2992,"[14.250197704790539, 16.35227502991093, 12.778380477327714, 11.272597259299955, 10.07247199657989, 12.093384272178072, 12.72156106073631, 14.292307678151174, 10.68650751103061, 13.678971945583045, 12.066461506601184, 14.084008193930156, 10.661482573998457]","[44, 2706, 22, 11, 11, 11, 11, 66, 11, 33, 22, 33, 11]"
4920.0,41,"[6.039631192667844e-05, -0.00014156109620026193, -2.726206677205071e-05, 6.77353344597308e-05, -2.6734523566371642e-05, -1.770307802299793e-05]","[-0.05, -0.0, -0.0]",-0.049874896845843814,"[-4.668784288614094e-05, -0.0003725788022220809, -5.832758902346477e-06, -7.738311271841535e-05, -3.2004315578050556e-05, -1.9640535099083727e-06]",344.82589038858146,344.1321711999213,0.6937191886601681,0.05,2.2057290470392865,2992,"[0.5910964009448477, 0.9994659272493904, 0.7136747550540677, 0.5420246761741804, 2.2057290470392865, 0.7144153317213862, 0.8690103727495482, 0.5383174653488281, 0.7836399971927022, 0.6201450342809808, 0.8418963586339884, 0.5178468380789488, 1.0087613914009617]","[44, 66, 55, 44, 2365, 55, 55, 44, 55, 44, 55, 44, 66]"
5040.0,42,"[-4.668784288614094e-05, -0.0003725788022220809, -5.832758902346477e-06, -7.738311271841535e-05, -3.2004315578050556e-05, -1.9640535099083727e-06]","[-0.0, -0.0, -0.05]",-0.0493737629218891,"[9.431297920910664e-06, -0.00021064831526992062, 5.1652213272351405e-05, 5.7915594397980594e-05, -3.307147826087764e-05, 1.927932447552279e-05]",344.1321711999213,340.6595754794839,3.4725957204373685,0.05,12.581585138002906,2992,"[10.652938538899894, 11.36043218214058, 11.85750358795375, 11.258541629637776, 11.720629778204344, 10.190784667204326, 11.44482794838376, 11.472925524392707, 11.993522067989694, 11.276625513941857, 11.479044643778186, 11.819984724966051, 12.581585138002906]","[33, 66, 143, 66, 121, 22, 77, 99, 209, 77, 77, 132, 1870]"
5160.0,43,"[9.431297920910664e-06, -0.00021064831526992062, 5.1652213272351405e-05, 5.7915594397980594e-05, -3.307147826087764e-05, 1.927932447552279e-05]","[-0.0, -0.01, -0.0]",-0.0099996906869051,"[4.4987363527782565e-05, -0.00020527791025755842, -7.623518744339497e-05, 2.999754829861308e-06, -1.900107807686345e-05, 3.3232123894044664e-05]",340.6595754794839,340.6578602834868,0.0017151959971215547,0.01,1.4784403641355837,2992,"[0.6455143990474028, 0.649083055515673, 0.7613294992502366, 1.444252379675114, 0.6106736275492278, 0.6536667284979567, 1.4784403641355837, 0.6866206288558131, 0.6208622392099848, 0.6993737806539054, 0.5904632283720922, 0.5483471438515463, 0.6107334378126169]","[99, 99, 110, 825, 88, 99, 1111, 99, 88, 110, 88, 88, 88]"
5280.0,44,"[4.4987363527782565e-05, -0.00020527791025755842, -7.623518744339497e-05, 2.999754829861308e-06, -1.900107807686345e-05, 3.3232123894044664e-05]","[-0.01, -0.0, -0.0]",-0.009874587571419196,"[-7.573455510770252e-05, -0.0003393767400249468, 2.569251857278808e-05, -7.181027398542788e-05, 1.6064563316702964e-07, 3.828040255238625e-05]",340.6578602834868,339.9624261132631,0.6954341702236775,0.01,0.8539048945627752,2992,"[0.7794396740258679, 0.5673599012389955, 0.8539048945627752, -0.13481881049689062, 0.6863475363604646, 0.6863463749161217, 0.7873549910798977, 0.6517469124998464, -0.15973349428826178, 0.53268754340932, -0.11175273269204772, 0.5668195892997522, -0.020386700362865204]","[385, 209, 495, 66, 297, 286, 407, 264, 55, 187, 66, 209, 66]"
5400.0,45,"[-7.573455510770252e-05, -0.0003393767400249468, 2.569251857278808e-05, -7.181027398542788e-05, 1.6064563316702964e-07, 3.828040255238625e-05]","[0.0, 0.05, 0.0]",-0.048871391784225095,"[2.473284344198392e-05, -0.00026384329908383283, 6.479219236533431e-05, 4.854684219429647e-05, 1.9279324475522815e-05, 3.3071478260877626e-05]",339.9624261132631,333.7040932914938,6.258332821769329,0.05,30.178542192782785,2992,"[25.153532694714748, 27.558895512255653, 26.816101518063, 28.31010801101096, 27.79698856141567, 25.19222197790418, 25.852341169808486, 30.178542192782785, 24.455796226510156, 27.21174335584545, 27.69571389542404, 28.103696423200088, 26.472650619684973]","[11, 44, 22, 154, 44, 11, 11, 2508, 11, 33, 44, 77, 22]"
5520.0,46,"[2.473284344198392e-05, -0.00026384329908383283, 6.479219236533431e-05, 4.854684219429647e-05, 1.9279324475522815e-05, 3.3071478260877626e-05]","[-0.01, -0.0, -0.0]",-0.009749690739855443,"[7.695487635443738e-05, -0.00020954132064000372, -4.1962336683235364e-05, 6.992472736011974e-05, 3.3232123894044685e-05, 1.9001078076863412e-05]",333.7040932914938,332.3160840279958,1.3880092634979633,0.01,1.9130675785792945,2992,"[1.392999911451286, 1.2428371615387876, 1.9130675785792945, 1.1934900096049128, 1.255840774392643, 1.2949792162081613, 1.4424425065832993, 1.3025419973033387, 1.9081157461727007, 1.3453478564631653, 1.070977969907158, 1.1143944499780662, 1.4627586491035172]","[154, 110, 781, 99, 121, 121, 176, 132, 781, 143, 99, 88, 187]"
5640.0,47,"[7.695487635443738e-05, -0.00020954132064000372, -4.1962336683235364e-05, 6.992472736011974e-05, 3.3232123894044685e-05, 1.9001078076863412e-05]","[0.05, 0.0, 0.0]",-0.04999999997421981,"[-8.246105939710728e-06, -0.00024177760779110546, -7.383110087181419e-05, -1.3731861736994143e-05, 3.828040255238624e-05, -1.606456331670698e-07]",332.3160840279958,332.3160838850401,1.4295574146672152e-07,0.05,2.0224759540838133,2992,"[1.178071121594218, 1.3487198169676993, 1.1617239497444194, 2.0224759540838133, 1.0069201945773065, 1.3002235604013879, 1.419405579436265, 1.1836487460268759, 1.3892212875954142, 1.2317042063210886, 1.3395073270097435, 1.2495369333872157, 1.7058676015362157]","[99, 143, 99, 1298, 88, 132, 165, 99, 165, 110, 132, 110, 352]"
5760.0,48,"[-8.246105939710728e-06, -0.00024177760779110546, -7.383110087181419e-05, -1.3731861736994143e-05, 3.828040255238624e-05, -1.606456331670698e-07]","[-0.05, -0.0, -0.0]",-0.049999690757800634,"[-6.845369353038587e-05, -0.00021219689094642937, -3.9225709201826515e-05, -6.638001068802308e-05, 3.3071478260877606e-05, -1.9279324475522852e-05]",332.3160838850401,332.31436908217125,0.0017148028688325212,0.05,0.30779919023532376,2992,"[-0.03572741544746015, 0.1020927052882458, -0.036034602859763995, -0.22913013643452135, 0.30779919023532376, 0.013612710575354988, -0.07164772063133819, 0.009084225083014492, -0.17413063549676133, 0.017010519980575452, -0.1271860406670836, 0.018631142980400837, -0.1584748864036022]","[209, 297, 198, 132, 594, 231, 187, 242, 143, 220, 154, 231, 154]"
5880.0,49,"[-6.845369353038587e-05, -0.00021219689094642937, -3.9225709201826515e-05, -6.638001068802308e-05, 3.3071478260877606e-05, -1.9279324475522852e-05]","[-0.0, -0.0, -0.05]",-0.04799690729909887,"[-7.29777592795151e-05, -0.00014280824541937183, 1.104594153766222e-05, -7.630825156478727e-05, 1.2385299854443476e-05, -3.359967344140634e-05]",332.31436908217125,321.20686461793264,11.107504464238616,0.05,18.59291091540907,2992,"[17.09928835635697, 16.858879115507758, 18.21991115469375, 18.235544307219467, 16.843713579902865, 16.058146723041556, 17.75581274307595, 17.30813705941857, 17.517828524386072, 17.180704757172364, 17.432964187906297, 16.80190698449333, 18.59291091540907]","[44, 44, 341, 396, 33, 22, 110, 55, 88, 66, 66, 33, 1694]"
