time,step,action,reward,entropy,state,next_state
0.0,1,"[0.0, 0.05, 0.0]",-0.04100460880705989,4644.22794148965,"[0.0, 2.7325558155536347e-05, 1.526563325480816e-05, 8.510072553383381e-07, 6.637581425564497e-06, -6.511671128726983e-07]","[1.32519604825869e-05, 2.475417217969504e-05, 2.6742167682675907e-05, 7.476987496631788e-06, 6.637581425564497e-06, -6.511671128726983e-07]"
120.0,2,"[0.01, 0.0, 0.0]",-0.009997188354573057,4644.214765040078,"[1.32519604825869e-05, 2.475417217969504e-05, 2.6742167682675907e-05, 7.476987496631788e-06, 6.637581425564497e-06, -6.511671128726983e-07]","[1.32519604825869e-05, 1.953239410733635e-05, 2.754727717352224e-05, 6.42439865284253e-06, 6.637581425564497e-06, -6.511671128726983e-07]"
240.0,3,"[0.0, 0.0, 0.01]",-0.009704430560847832,4642.82961320954,"[1.32519604825869e-05, 1.953239410733635e-05, 2.754727717352224e-05, 6.42439865284253e-06, 6.637581425564497e-06, -6.511671128726983e-07]","[1.32519604825869e-05, 1.6961008131495042e-05, 2.754727717352224e-05, 6.42439865284253e-06, 7.5775159395344644e-06, 2.8299972221003466e-07]"
360.0,4,"[-0.0, -0.01, -0.0]",-0.007044307278596135,4628.978102730971,"[1.32519604825869e-05, 1.6961008131495042e-05, 2.754727717352224e-05, 6.42439865284253e-06, 7.5775159395344644e-06, 2.8299972221003466e-07]","[1.0601568386069519e-05, 1.4905396955437383e-05, 2.592413115126565e-05, 4.329171873776741e-06, 7.5775159395344644e-06, 2.8299972221003466e-07]"
480.0,5,"[0.0, 0.0, 0.05]",-0.05,4628.978102730971,"[1.0601568386069519e-05, 1.4905396955437383e-05, 2.592413115126565e-05, 4.329171873776741e-06, 7.5775159395344644e-06, 2.8299972221003466e-07]","[1.0601568386069519e-05, 1.2848281359470376e-05, 2.592413115126565e-05, 4.329171873776741e-06, 1.0925762811625068e-05, 6.000766510174257e-06]"
600.0,6,"[-0.05, -0.0, -0.0]",-0.05,4628.978102730971,"[1.0601568386069519e-05, 1.2848281359470376e-05, 2.592413115126565e-05, 4.329171873776741e-06, 1.0925762811625068e-05, 6.000766510174257e-06]","[1.0601568386069519e-05, 2.404312624609027e-05, 1.982221368191154e-05, 6.911848267598144e-06, 1.0925762811625068e-05, 6.000766510174257e-06]"
720.0,7,"[0.0, 0.0, 0.0]",0.0,4628.978102730971,"[1.0601568386069519e-05, 2.404312624609027e-05, 1.982221368191154e-05, 6.911848267598144e-06, 1.0925762811625068e-05, 6.000766510174257e-06]","[1.0601568386069519e-05, 2.1986010650123262e-05, 1.982221368191154e-05, 6.911848267598144e-06, 1.0925762811625068e-05, 6.000766510174257e-06]"
840.0,8,"[-0.0, -0.0, -0.01]",-0.01,4628.978102730971,"[1.0601568386069519e-05, 2.1986010650123262e-05, 1.982221368191154e-05, 6.911848267598144e-06, 1.0925762811625068e-05, 6.000766510174257e-06]","[1.0601568386069519e-05, 1.9928895054156256e-05, 1.982221368191154e-05, 6.911848267598144e-06, 1.073864814469451e-05, 4.688847050855235e-06]"
960.0,9,"[0.0, 0.05, 0.0]",-0.05,4628.978102730971,"[1.0601568386069519e-05, 1.9928895054156256e-05, 1.982221368191154e-05, 6.911848267598144e-06, 1.073864814469451e-05, 4.688847050855235e-06]","[2.385352886865642e-05, 1.5283370486061232e-05, 1.9985344413277038e-05, 2.0162804648045894e-05, 1.073864814469451e-05, 4.688847050855235e-06]"
1080.0,10,"[0.0, 0.05, 0.0]",-0.05,4628.978102730971,"[2.385352886865642e-05, 1.5283370486061232e-05, 1.9985344413277038e-05, 2.0162804648045894e-05, 1.073864814469451e-05, 4.688847050855235e-06]","[3.7105489351243315e-05, 8.065446719576957e-06, 1.843773314165779e-05, 3.33240871077457e-05, 1.073864814469451e-05, 4.688847050855235e-06]"
1200.0,11,"[0.01, 0.0, 0.0]",-0.01,4628.978102730971,"[3.7105489351243315e-05, 8.065446719576957e-06, 1.843773314165779e-05, 3.33240871077457e-05, 1.073864814469451e-05, 4.688847050855235e-06]","[3.7105489351243315e-05, -1.7846114275362613e-06, 1.9722900278148368e-05, 3.364733623397044e-05, 1.073864814469451e-05, 4.688847050855235e-06]"
1320.0,12,"[-0.0, -0.0, -0.05]",-0.05,4628.978102730971,"[3.7105489351243315e-05, -1.7846114275362613e-06, 1.9722900278148368e-05, 3.364733623397044e-05, 1.073864814469451e-05, 4.688847050855235e-06]","[3.7105489351243315e-05, -8.9842774781321e-06, 1.9722900278148368e-05, 3.364733623397044e-05, 1.3170324815298198e-05, -1.4748014407163739e-06]"
1440.0,13,"[-0.0, -0.0, -0.05]",-0.05,4628.978102730971,"[3.7105489351243315e-05, -8.9842774781321e-06, 1.9722900278148368e-05, 3.364733623397044e-05, 1.3170324815298198e-05, -1.4748014407163739e-06]","[3.7105489351243315e-05, -1.6183943528727937e-05, 1.9722900278148368e-05, 3.364733623397044e-05, 1.637679696446569e-05, -7.273262487806748e-06]"
