time,step,action,reward,entropy,state,next_state
0.0,1,"[0.0, 0.05, 0.0]",-0.0368920322761889,4532.682698756978,"[0.0, 2.7822525073318106e-05, 1.4220496404728933e-05, 5.812841394848624e-07, 7.568220471807041e-06, -1.4156945018201995e-06]","[1.32519604825869e-05, 2.52511390974768e-05, 2.5697030832596677e-05, 7.207264380778311e-06, 7.568220471807041e-06, -1.4156945018201995e-06]"
120.0,2,"[0.0, 0.01, 0.0]",-0.009697411803515773,4531.2929456348575,"[1.32519604825869e-05, 2.52511390974768e-05, 2.5697030832596677e-05, 7.207264380778311e-06, 7.568220471807041e-06, -1.4156945018201995e-06]","[1.590235257910428e-05, 2.2164973296858155e-05, 2.7802208520175193e-05, 8.817483362470977e-06, 7.568220471807041e-06, -1.4156945018201995e-06]"
240.0,3,"[0.0, 0.0, 0.05]",-0.049999875165168024,4531.292372282693,"[1.590235257910428e-05, 2.2164973296858155e-05, 2.7802208520175193e-05, 8.817483362470977e-06, 7.568220471807041e-06, -1.4156945018201995e-06]","[1.590235257910428e-05, 1.9079320348789533e-05, 2.7802208520175193e-05, 8.817483362470977e-06, 1.2267893041656878e-05, 3.2551396735934654e-06]"
360.0,4,"[0.0, 0.0, 0.01]",-0.009999253239824283,4531.28894249826,"[1.590235257910428e-05, 1.9079320348789533e-05, 2.7802208520175193e-05, 8.817483362470977e-06, 1.2267893041656878e-05, 3.2551396735934654e-06]","[1.590235257910428e-05, 1.599366740072091e-05, 2.7802208520175193e-05, 8.817483362470977e-06, 1.3079466052785173e-05, 4.30275306312636e-06]"
480.0,5,"[-0.0, -0.0, -0.01]",-0.005924728203946942,4512.571683306191,"[1.590235257910428e-05, 1.599366740072091e-05, 2.7802208520175193e-05, 8.817483362470977e-06, 1.3079466052785173e-05, 4.30275306312636e-06]","[1.590235257910428e-05, 1.2908014452652288e-05, 2.7802208520175193e-05, 8.817483362470977e-06, 1.2409816678367052e-05, 3.159199705533515e-06]"
600.0,6,"[0.0, 0.05, 0.0]",-0.05,4512.571683306191,"[1.590235257910428e-05, 1.2908014452652288e-05, 2.7802208520175193e-05, 8.817483362470977e-06, 1.2409816678367052e-05, 3.159199705533515e-06]","[2.915431306169118e-05, 7.239098526121758e-06, 3.2967561307818e-05, 2.1021318301179197e-05, 1.2409816678367052e-05, 3.159199705533515e-06]"
720.0,7,"[0.0, 0.01, 0.0]",-0.01,4512.571683306191,"[2.915431306169118e-05, 7.239098526121758e-06, 3.2967561307818e-05, 2.1021318301179197e-05, 1.2409816678367052e-05, 3.159199705533515e-06]","[3.180470515820856e-05, 1.0651302139811013e-06, 3.3677140111790384e-05, 2.3574958092973435e-05, 1.2409816678367052e-05, 3.159199705533515e-06]"
840.0,8,"[-0.0, -0.0, -0.05]",-0.05,4512.571683306191,"[3.180470515820856e-05, 1.0651302139811013e-06, 3.3677140111790384e-05, 2.3574958092973435e-05, 1.2409816678367052e-05, 3.159199705533515e-06]","[3.180470515820856e-05, -5.106053006864821e-06, 3.3677140111790384e-05, 2.3574958092973435e-05, 1.1474243343714266e-05, -3.4003975910615953e-06]"
960.0,9,"[0.01, 0.0, 0.0]",-0.01,4512.571683306191,"[3.180470515820856e-05, -5.106053006864821e-06, 3.3677140111790384e-05, 2.3574958092973435e-05, 1.1474243343714266e-05, -3.4003975910615953e-06]","[3.180470515820856e-05, -1.3927628324228124e-05, 3.500223574983516e-05, 2.3558645019836886e-05, 1.1474243343714266e-05, -3.4003975910615953e-06]"
1080.0,10,"[0.0, 0.0, 0.05]",-0.042761931315544725,4479.3280582434,"[3.180470515820856e-05, -1.3927628324228124e-05, 3.500223574983516e-05, 2.3558645019836886e-05, 1.1474243343714266e-05, -3.4003975910615953e-06]","[3.180470515820856e-05, -2.0098811545074048e-05, 3.500223574983516e-05, 2.3558645019836886e-05, 1.0700437707904641e-05, 3.1802436387883088e-06]"
1200.0,11,"[-0.05, -0.0, -0.0]",-0.05,4479.3280582434,"[3.180470515820856e-05, -2.0098811545074048e-05, 3.500223574983516e-05, 2.3558645019836886e-05, 1.0700437707904641e-05, 3.1802436387883088e-06]","[3.180470515820856e-05, -1.301803428333307e-05, 2.857640006738227e-05, 2.1942399388713197e-05, 1.0700437707904641e-05, 3.1802436387883088e-06]"
1320.0,12,"[0.0, 0.01, 0.0]",-0.01,4479.3280582434,"[3.180470515820856e-05, -1.301803428333307e-05, 2.857640006738227e-05, 2.1942399388713197e-05, 1.0700437707904641e-05, 3.1802436387883088e-06]","[3.445509725472594e-05, -1.970739285158284e-05, 2.7603729399140794e-05, 2.440785878534184e-05, 1.0700437707904641e-05, 3.1802436387883088e-06]"
1440.0,13,"[0.0, 0.0, 0.01]",0.0022148631727424446,4423.226582945159,"[3.445509725472594e-05, -1.970739285158284e-05, 2.7603729399140794e-05, 2.440785878534184e-05, 1.0700437707904641e-05, 3.1802436387883088e-06]","[3.445509725472594e-05, -2.6392819191127212e-05, 2.7603729399140794e-05, 2.440785878534184e-05, 1.0059143278071143e-05, 4.339935848206384e-06]"
1560.0,14,"[0.0, 0.0, 0.0]",0.07902081037427168,4060.2930012451307,"[3.445509725472594e-05, -2.6392819191127212e-05, 2.7603729399140794e-05, 2.440785878534184e-05, 1.0059143278071143e-05, 4.339935848206384e-06]","[3.445509725472594e-05, -3.3078245530671584e-05, 2.7603729399140794e-05, 2.440785878534184e-05, 1.0059143278071143e-05, 4.339935848206384e-06]"
1680.0,15,"[-0.01, -0.0, -0.0]",0.05906958608508137,3743.0642592761824,"[3.445509725472594e-05, -3.3078245530671584e-05, 2.7603729399140794e-05, 2.440785878534184e-05, 1.0059143278071143e-05, 4.339935848206384e-06]","[3.445509725472594e-05, -3.7113279773698575e-05, 2.664670637456939e-05, 2.3491206453887514e-05, 1.0059143278071143e-05, 4.339935848206384e-06]"
1800.0,16,"[-0.0, -0.01, -0.0]",-0.0021549007252195385,3707.0326118518806,"[3.445509725472594e-05, -3.7113279773698575e-05, 2.664670637456939e-05, 2.3491206453887514e-05, 1.0059143278071143e-05, 4.339935848206384e-06]","[3.180470515820856e-05, -4.328075589520085e-05, 2.8711605680066943e-05, 2.1829650218475203e-05, 1.0059143278071143e-05, 4.339935848206384e-06]"
1920.0,17,"[-0.0, -0.01, -0.0]",-0.009848460142231482,3706.336606545307,"[3.180470515820856e-05, -4.328075589520085e-05, 2.8711605680066943e-05, 2.1829650218475203e-05, 1.0059143278071143e-05, 4.339935848206384e-06]","[2.915431306169118e-05, -4.8934201737315725e-05, 3.097359325543999e-05, 2.0448349934634005e-05, 1.0059143278071143e-05, 4.339935848206384e-06]"
2040.0,18,"[-0.05, -0.0, -0.0]",-0.05,3706.336606545307,"[2.915431306169118e-05, -4.8934201737315725e-05, 3.097359325543999e-05, 2.0448349934634005e-05, 1.0059143278071143e-05, 4.339935848206384e-06]","[2.915431306169118e-05, -4.1339177949229325e-05, 2.82786894304968e-05, 1.4395160070412187e-05, 1.0059143278071143e-05, 4.339935848206384e-06]"
2160.0,19,"[0.01, 0.0, 0.0]",0.022279306235789102,3558.081429567758,"[2.915431306169118e-05, -4.1339177949229325e-05, 2.82786894304968e-05, 1.4395160070412187e-05, 1.0059143278071143e-05, 4.339935848206384e-06]","[2.915431306169118e-05, -4.96465067402472e-05, 2.8656993952643578e-05, 1.5665211350811425e-05, 1.0059143278071143e-05, 4.339935848206384e-06]"
2280.0,20,"[0.05, 0.0, 0.0]",0.007339212052286527,3294.7289594598406,"[2.915431306169118e-05, -4.96465067402472e-05, 2.8656993952643578e-05, 1.5665211350811425e-05, 1.0059143278071143e-05, 4.339935848206384e-06]","[2.915431306169118e-05, -6.85554039173346e-05, 2.9713526261001968e-05, 2.2206415646612472e-05, 1.0059143278071143e-05, 4.339935848206384e-06]"
2400.0,21,"[-0.0, -0.0, -0.05]",-0.009994028210255246,3110.986087648319,"[2.915431306169118e-05, -6.85554039173346e-05, 2.9713526261001968e-05, 2.2206415646612472e-05, 1.0059143278071143e-05, 4.339935848206384e-06]","[2.915431306169118e-05, -7.421234061183508e-05, 2.9713526261001968e-05, 2.2206415646612472e-05, 1.6681985908211108e-05, 4.136049471976926e-06]"
2520.0,22,"[-0.01, -0.0, -0.0]",0.0586501890359603,2795.6835885573037,"[2.915431306169118e-05, -7.421234061183508e-05, 2.9713526261001968e-05, 2.2206415646612472e-05, 1.6681985908211108e-05, 4.136049471976926e-06]","[2.915431306169118e-05, -7.72188852098182e-05, 2.9843959598077125e-05, 2.088765421598907e-05, 1.6681985908211108e-05, 4.136049471976926e-06]"
