time,step,action,reward,entropy,state,next_state
0.0,1,"[0.0, 0.05, 0.0]",-0.04093587829360884,4677.53444265763,"[0.0, 2.5814540811839146e-05, 1.5499575370218397e-05, -9.231567901664452e-07, 7.916182793737168e-06, -6.117124776344918e-07]","[1.32519604825869e-05, 2.3243154835997838e-05, 2.6976109798086144e-05, 5.702823451127004e-06, 7.916182793737168e-06, -6.117124776344918e-07]"
120.0,2,"[0.05, 0.0, 0.0]",-0.0467688376630149,4662.282322462838,"[1.32519604825869e-05, 2.3243154835997838e-05, 2.6976109798086144e-05, 5.702823451127004e-06, 7.916182793737168e-06, -6.117124776344918e-07]","[1.32519604825869e-05, 7.419808377569632e-06, 3.100165725231781e-05, 4.398792321807152e-07, 7.916182793737168e-06, -6.117124776344918e-07]"
240.0,3,"[-0.05, -0.0, -0.0]",-0.04999999987885928,4662.282321891015,"[1.32519604825869e-05, 7.419808377569632e-06, 3.100165725231781e-05, 4.398792321807152e-07, 7.916182793737168e-06, -6.117124776344918e-07]","[1.32519604825869e-05, 1.8100382884315222e-05, 2.6330823076904142e-05, 5.139551802030552e-06, 7.916182793737168e-06, -6.117124776344918e-07]"
360.0,4,"[0.0, 0.0, 0.05]",-0.049999999977286144,4662.282321783799,"[1.32519604825869e-05, 1.8100382884315222e-05, 2.6330823076904142e-05, 5.139551802030552e-06, 7.916182793737168e-06, -6.117124776344918e-07]","[1.32519604825869e-05, 1.5528996908473914e-05, 2.6330823076904142e-05, 5.139551802030552e-06, 1.1974047849378645e-05, 4.6263544700299796e-06]"
480.0,5,"[0.0, 0.01, 0.0]",-0.01,4662.282321783799,"[1.32519604825869e-05, 1.5528996908473914e-05, 2.6330823076904142e-05, 5.139551802030552e-06, 1.1974047849378645e-05, 4.6263544700299796e-06]","[1.590235257910428e-05, 1.2441377395692144e-05, 2.7670121825740384e-05, 7.4266585172162405e-06, 1.1974047849378645e-05, 4.6263544700299796e-06]"
600.0,6,"[0.0, 0.01, 0.0]",-0.003983301803523566,4633.881580967392,"[1.590235257910428e-05, 1.2441377395692144e-05, 2.7670121825740384e-05, 7.4266585172162405e-06, 1.1974047849378645e-05, 4.6263544700299796e-06]","[1.855274467562166e-05, 8.839065036637178e-06, 2.8703192383268946e-05, 9.867425504957885e-06, 1.1974047849378645e-05, 4.6263544700299796e-06]"
720.0,7,"[0.01, 0.0, 0.0]",-0.01,4633.881580967392,"[1.855274467562166e-05, 8.839065036637178e-06, 2.8703192383268946e-05, 9.867425504957885e-06, 1.1974047849378645e-05, 4.6263544700299796e-06]","[1.855274467562166e-05, 2.588756427470837e-06, 2.9980012279166064e-05, 9.512636102971693e-06, 1.1974047849378645e-05, 4.6263544700299796e-06]"
840.0,8,"[-0.0, -0.01, -0.0]",-0.01,4633.881580967392,"[1.855274467562166e-05, 2.588756427470837e-06, 2.9980012279166064e-05, 9.512636102971693e-06, 1.1974047849378645e-05, 4.6263544700299796e-06]","[1.590235257910428e-05, -4.937687258597142e-07, 2.960578294530495e-05, 6.888797184333649e-06, 1.1974047849378645e-05, 4.6263544700299796e-06]"
960.0,9,"[-0.0, -0.05, -0.0]",-0.05,4633.881580967392,"[1.590235257910428e-05, -4.937687258597142e-07, 2.960578294530495e-05, 6.888797184333649e-06, 1.1974047849378645e-05, 4.6263544700299796e-06]","[2.6503920965173806e-06, -9.909615870956012e-07, 2.944265221393945e-05, -6.3621591961141034e-06, 1.1974047849378645e-05, 4.6263544700299796e-06]"
1080.0,10,"[-0.0, -0.0, -0.05]",-0.04941311138016728,4631.111278878827,"[2.6503920965173806e-06, -9.909615870956012e-07, 2.944265221393945e-05, -6.3621591961141034e-06, 1.1974047849378645e-05, 4.6263544700299796e-06]","[2.6503920965173806e-06, -1.505245597557825e-06, 2.944265221393945e-05, -6.3621591961141034e-06, 1.274785348518827e-05, -1.9542867598199245e-06]"
1200.0,11,"[-0.01, -0.0, -0.0]",0.016850154357350024,4504.369958326937,"[2.6503920965173806e-06, -1.505245597557825e-06, 2.944265221393945e-05, -6.3621591961141034e-06, 1.274785348518827e-05, -1.9542867598199245e-06]","[2.6503920965173806e-06, 6.308624884973315e-07, 2.8157485077448873e-05, -6.685408322338841e-06, 1.274785348518827e-05, -1.9542867598199245e-06]"
1320.0,12,"[0.0, 0.0, 0.0]",0.017905310039475063,4419.851165284213,"[2.6503920965173806e-06, 6.308624884973315e-07, 2.8157485077448873e-05, -6.685408322338841e-06, 1.274785348518827e-05, -1.9542867598199245e-06]","[2.6503920965173806e-06, 1.1657847803510772e-07, 2.8157485077448873e-05, -6.685408322338841e-06, 1.274785348518827e-05, -1.9542867598199245e-06]"
1440.0,13,"[-0.0, -0.0, -0.01]",0.1608002098886349,3613.6195189510627,"[2.6503920965173806e-06, 1.1657847803510772e-07, 2.8157485077448873e-05, -6.685408322338841e-06, 1.274785348518827e-05, -1.9542867598199245e-06]","[2.6503920965173806e-06, -3.977055324271161e-07, 2.8157485077448873e-05, -6.685408322338841e-06, 1.3389147915021768e-05, -3.1139789692379993e-06]"
1560.0,14,"[0.0, 0.0, 0.01]",0.15276669835588325,2845.3086177569835,"[2.6503920965173806e-06, -3.977055324271161e-07, 2.8157485077448873e-05, -6.685408322338841e-06, 1.3389147915021768e-05, -3.1139789692379993e-06]","[2.6503920965173806e-06, -9.119895428893399e-07, 2.8157485077448873e-05, -6.685408322338841e-06, 1.2603611011131564e-05, -2.0467037756037423e-06]"
1680.0,15,"[-0.0, -0.0, -0.01]",0.03932540614195908,2612.476916754905,"[2.6503920965173806e-06, -9.119895428893399e-07, 2.8157485077448873e-05, -6.685408322338841e-06, 1.2603611011131564e-05, -2.0467037756037423e-06]","[2.6503920965173806e-06, -1.4262735533515637e-06, 2.8157485077448873e-05, -6.685408322338841e-06, 1.352026334258589e-05, -3.0037268001751465e-06]"
1800.0,16,"[-0.0, -0.0, -0.05]",-0.05,2612.476916754905,"[2.6503920965173806e-06, -1.4262735533515637e-06, 2.8157485077448873e-05, -6.685408322338841e-06, 1.352026334258589e-05, -3.0037268001751465e-06]","[2.6503920965173806e-06, -1.9405575638137878e-06, 2.8157485077448873e-05, -6.685408322338841e-06, 1.8682511606329768e-05, -7.157617388705919e-06]"
1920.0,17,"[0.0, 0.0, 0.0]",0.0,2612.476916754905,"[2.6503920965173806e-06, -1.9405575638137878e-06, 2.8157485077448873e-05, -6.685408322338841e-06, 1.8682511606329768e-05, -7.157617388705919e-06]","[2.6503920965173806e-06, -2.4548415742760116e-06, 2.8157485077448873e-05, -6.685408322338841e-06, 1.8682511606329768e-05, -7.157617388705919e-06]"
2040.0,18,"[0.0, 0.0, 0.0]",0.0,2612.476916754905,"[2.6503920965173806e-06, -2.4548415742760116e-06, 2.8157485077448873e-05, -6.685408322338841e-06, 1.8682511606329768e-05, -7.157617388705919e-06]","[2.6503920965173806e-06, -2.9691255847382355e-06, 2.8157485077448873e-05, -6.685408322338841e-06, 1.8682511606329768e-05, -7.157617388705919e-06]"
2160.0,19,"[0.05, 0.0, 0.0]",0.016808351457796966,2297.1201193613706,"[2.6503920965173806e-06, -2.9691255847382355e-06, 2.8157485077448873e-05, -6.685408322338841e-06, 1.8682511606329768e-05, -7.157617388705919e-06]","[2.6503920965173806e-06, -1.673537007778736e-05, 3.004900768818277e-05, -3.3515192034264755e-07, 1.8682511606329768e-05, -7.157617388705919e-06]"
