time,action,reward,entropy
0.0,"[0.0, 0.0, 0.0]",819.3168426933598,5545.177444479563
30.0,"[0.0, 0.0, 0.0]",0.0,4725.860601786203
60.0,"[0.0, 0.0, 0.0]",2156.841939019166,4725.860601786203
90.0,"[0.0, 0.0, 0.0]",340.33752531011396,2569.018662767037
120.0,"[0.0, 0.0, 0.0]",43.00998929039315,2228.681137456923
