time,step,action,reward,entropy,state,next_state
0.0,1,"[0.0, 0.05, 0.0]",-0.046760934962483444,4658.77831506514,"[0.0, 2.6814367383127576e-05, 1.4632776453887066e-05, -3.148221628912068e-07, 6.058452169361719e-06, -1.735014823219981e-07]","[1.32519604825869e-05, 2.4242981407286268e-05, 2.610931088175481e-05, 6.311158078402242e-06, 6.058452169361719e-06, -1.735014823219981e-07]"
120.0,2,"[-0.0, -0.0, -0.05]",-0.04970057880484073,4657.378845119891,"[1.32519604825869e-05, 2.4242981407286268e-05, 2.610931088175481e-05, 6.311158078402242e-06, 6.058452169361719e-06, -1.735014823219981e-07]","[1.32519604825869e-05, 2.167159543144496e-05, 2.610931088175481e-05, 6.311158078402242e-06, 7.955079504154304e-07, -4.199048936553664e-06]"
240.0,3,"[-0.05, -0.0, -0.0]",-0.04999975490352641,4657.377699559209,"[1.32519604825869e-05, 2.167159543144496e-05, 2.610931088175481e-05, 6.311158078402242e-06, 7.955079504154304e-07, -4.199048936553664e-06]","[1.32519604825869e-05, 3.235216993819056e-05, 2.1438476706341147e-05, 1.1010830648252079e-05, 7.955079504154304e-07, -4.199048936553664e-06]"
360.0,4,"[-0.01, -0.0, -0.0]",-0.009999999969414248,4657.377699416254,"[1.32519604825869e-05, 3.235216993819056e-05, 2.1438476706341147e-05, 1.1010830648252079e-05, 7.955079504154304e-07, -4.199048936553664e-06]","[1.32519604825869e-05, 3.243117605886664e-05, 2.0390863316808253e-05, 1.1822403659380374e-05, 7.955079504154304e-07, -4.199048936553664e-06]"
480.0,5,"[0.0, 0.0, 0.0]",0.0,4657.377699416254,"[1.32519604825869e-05, 3.243117605886664e-05, 2.0390863316808253e-05, 1.1822403659380374e-05, 7.955079504154304e-07, -4.199048936553664e-06]","[1.32519604825869e-05, 2.985979008302533e-05, 2.0390863316808253e-05, 1.1822403659380374e-05, 7.955079504154304e-07, -4.199048936553664e-06]"
600.0,6,"[0.01, 0.0, 0.0]",-0.01,4657.377699416254,"[1.32519604825869e-05, 2.985979008302533e-05, 2.0390863316808253e-05, 1.1822403659380374e-05, 7.955079504154304e-07, -4.199048936553664e-06]","[1.32519604825869e-05, 2.463801201066664e-05, 2.1611246810679076e-05, 1.1305868380616093e-05, 7.955079504154304e-07, -4.199048936553664e-06]"
720.0,7,"[0.0, 0.05, 0.0]",-0.05,4657.377699416254,"[1.32519604825869e-05, 2.463801201066664e-05, 2.1611246810679076e-05, 1.1305868380616093e-05, 7.955079504154304e-07, -4.199048936553664e-06]","[2.65039209651738e-05, 1.9481399793684895e-05, 2.5159140830541006e-05, 2.4074067339587276e-05, 7.955079504154304e-07, -4.199048936553664e-06]"
840.0,8,"[0.0, 0.01, 0.0]",-0.01,4657.377699416254,"[2.65039209651738e-05, 1.9481399793684895e-05, 2.5159140830541006e-05, 2.4074067339587276e-05, 7.955079504154304e-07, -4.199048936553664e-06]","[2.915431306169118e-05, 1.382133530444633e-05, 2.5533370164402122e-05, 2.669790625822532e-05, 7.955079504154304e-07, -4.199048936553664e-06]"
960.0,9,"[0.0, 0.0, 0.01]",-0.006888244998106072,4642.833613451283,"[2.915431306169118e-05, 1.382133530444633e-05, 2.5533370164402122e-05, 2.669790625822532e-05, 7.955079504154304e-07, -4.199048936553664e-06]","[2.915431306169118e-05, 8.164398609945837e-06, 2.5533370164402122e-05, 2.669790625822532e-05, 8.118210235519804e-07, -2.873953298508889e-06]"
1080.0,10,"[0.0, 0.05, 0.0]",-0.05,4642.833613451283,"[2.915431306169118e-05, 8.164398609945837e-06, 2.5533370164402122e-05, 2.669790625822532e-05, 8.118210235519804e-07, -2.873953298508889e-06]","[4.2406273544278076e-05, -8.199435570043071e-08, 2.3985758892782872e-05, 3.985918871792513e-05, 8.118210235519804e-07, -2.873953298508889e-06]"
