time,step,state,action,reward,next_state,entropy_before,entropy_after,info_gain,dv_cost,predicted_value,root_N,root_best_idx,root_Q_sa,root_N_sa
0.0,0,"[0.0, 2.857142857142857e-05, 1.4285714285714285e-05, 0.0, 7.142857142857143e-06, 0.0]","[0.05, 0.0, 0.0]",814.4188140383696,"[1.192011254832249e-05, 1.3837771971965759e-05, 1.453970131896122e-05, 1.1455967569628335e-05, 6.185895741317418e-06, -3.571428571428571e-06]",5545.177444479563,4730.708630441193,814.4688140383696,0.05,4715.714290500012,3000,3,"[1957.7202892721184, 2482.644890868614, 803.3183046841064, 4715.714290500012, 1392.9363113464578, 2050.1889373106706, 833.7346278664195, 3848.057851556474, 818.1048877220607, 3750.6618754466917, 2522.442299162163, 1565.3075421975745, 3569.5281606362296]","[1, 1, 1, 2988, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
30.0,1,"[1.192011254832249e-05, 1.3837771971965759e-05, 1.453970131896122e-05, 1.1455967569628335e-05, 6.185895741317418e-06, -3.571428571428571e-06]","[0.05, 0.0, 0.0]",1711.6167809346564,"[1.823854690156735e-05, -4.6117465142060545e-06, 6.328917586549182e-06, 1.7866835464726113e-05, 3.5714285714285718e-06, -6.185895741317418e-06]",4730.708630441193,3019.041849506537,1711.6667809346563,0.05,4288.187218020419,3000,3,"[3669.663504215303, 3956.916439179092, 3943.7363702008934, 4288.187218020419, 3818.0668503319184, 3803.090094689039, 3786.295749852699, 3834.17459208895, 2373.2353340140403, 3816.0048865850176, 3886.558955659575, 3530.268076925662, 3936.9201365925146]","[1, 1, 1, 2988, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
60.0,2,"[1.823854690156735e-05, -4.6117465142060545e-06, 6.328917586549182e-06, 1.7866835464726113e-05, 3.5714285714285718e-06, -6.185895741317418e-06]","[-0.0, -0.0, -0.05]",2252.2226024038546,"[1.553895619876816e-05, -1.1896526476846903e-05, -9.298202377994547e-06, 1.651733755418175e-05, -6.6121249747875136e-06, -7.571129808109562e-06]",3019.041849506537,766.769247102682,2252.2726024038548,0.05,2718.592604631748,3000,12,"[2596.8574775969614, 2586.346996291074, 2520.543261075678, 2594.6789264719932, 2583.432847613213, 2584.872882851272, 2492.5690196539094, 2456.5393902337833, 2543.736749190179, 2490.7941663737756, 2507.470830871769, 2497.4672254453762, 2718.592604631748]","[1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 2985]"
90.0,3,"[1.553895619876816e-05, -1.1896526476846903e-05, -9.298202377994547e-06, 1.651733755418175e-05, -6.6121249747875136e-06, -7.571129808109562e-06]","[-0.01, -0.0, -0.0]",354.2263905417223,"[2.6923302099356625e-06, -1.2715043114490835e-05, -1.9577875540210213e-05, 5.2618496056395976e-06, -9.51183310521831e-06, -3.250728261778727e-06]",766.769247102682,412.5328565609597,354.2363905417223,0.01,505.5261363053259,3000,2,"[443.04475666110864, 418.53958538297155, 505.5261363053259, 415.0445665022485, 463.5888130859311, 407.3712853384784, 448.50504607039466, 387.3034289923376, 464.07097510257074, 428.8514428612647, 428.1258493345271, 434.9063133729608, 442.89755201706896]","[1, 1, 2987, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]"
120.0,4,"[2.6923302099356625e-06, -1.2715043114490835e-05, -1.9577875540210213e-05, 5.2618496056395976e-06, -9.51183310521831e-06, -3.250728261778727e-06]","[-0.0, -0.0, -0.01]",26.61891722097396,"[-1.1827511928258479e-05, -7.035299563273997e-06, -1.815423027728339e-05, -9.02242733302396e-06, -1.1176976660450995e-05, 1.7697524471024958e-06]",412.5328565609597,385.90393933998575,26.62891722097396,0.01,204.87509358761477,3000,10,"[131.18987275994613, 133.13488075710626, 133.13459694143387, 132.9934920665554, 87.0509911910088, 139.175112670763, 88.36079873816118, 100.57496732497002, 119.98816069010594, 137.2342054270993, 204.87509358761477, 121.29398261371372, 140.58539395110736]","[1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2986, 1, 1]"
150.0,5,"[-1.1827511928258479e-05, -7.035299563273997e-06, -1.815423027728339e-05, -9.02242733302396e-06, -1.1176976660450995e-05, 1.7697524471024958e-06]","[0.0, 0.01, 0.0]",95.83296207428212,"[-1.696088559357252e-05, 5.4938397218775255e-06, -8.231169002304248e-06, -1.5667739272954743e-05, -8.794669501905073e-06, 7.121138907825935e-06]",385.90393933998575,290.0609772657036,95.84296207428213,0.01,180.31946488402292,3000,5,"[121.37232935677488, 111.06911206222482, 102.68406196501556, 108.11658361665, 101.95090836493065, 180.31946488402292, 97.8160839602541, 169.76509279303068, 105.4098989727221, 106.79813878097579, 106.85456130374965, 109.61456436819098, 117.1577558658609]","[1, 1, 1, 1, 1, 2986, 1, 3, 1, 1, 1, 1, 1]"
180.0,6,"[-1.696088559357252e-05, 5.4938397218775255e-06, -8.231169002304248e-06, -1.5667739272954743e-05, -8.794669501905073e-06, 7.121138907825935e-06]","[0.0, 0.0, 0.0]",82.61085611983324,"[-1.670227823031419e-05, 2.210911256916095e-05, 1.9553253885488866e-06, -1.758996588099817e-05, -4.055837752625061e-06, 1.0564421949007568e-05]",290.0609772657036,207.45012114587038,82.61085611983324,0.0,84.46476548941438,3000,0,"[84.46476548941438, 64.52373033651273, 68.66769210361123, 78.33524195872698, 65.89133220881892, 79.06821269568404, 79.02346643043991, 65.88208997381074, 79.06455862121175, 65.2134490350446, 77.0319767828999, 71.40873867945226, 70.05935702534168]","[2988, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
210.0,7,"[-1.670227823031419e-05, 2.210911256916095e-05, 1.9553253885488866e-06, -1.758996588099817e-05, -4.055837752625061e-06, 1.0564421949007568e-05]","[0.05, 0.0, 0.0]",-0.0499997855663878,"[-1.1227022628904528e-05, 2.61359730439066e-05, 1.6923179813105205e-05, -1.6092323981158468e-05, 1.7697524471024948e-06, 1.1176976660450995e-05]",207.45012114587038,207.45012093143677,2.1443361220008228e-07,0.05,1.2031018434178808,3000,3,"[-0.05818471408851707, -0.05652071408851707, -0.06819389278319389, 1.2031018434178808, -0.09141141408851707, -0.06818489278319391, -0.06199271408851707, -0.09933141408851708, -0.10812257834961012, -0.06020167834961013, -0.061029714088517074, -0.10415267134406402, -0.09141154406995283]","[11, 11, 11, 2873, 10, 11, 11, 10, 10, 11, 11, 10, 10]"
240.0,8,"[-1.1227022628904528e-05, 2.61359730439066e-05, 1.6923179813105205e-05, -1.6092323981158468e-05, 1.7697524471024948e-06, 1.1176976660450995e-05]","[0.0, 0.05, 0.0]",2.039732831187348,"[1.314922958438703e-05, 1.9407456122040913e-05, 2.655436457074169e-05, 5.771688970699645e-06, 7.121138907825934e-06, 8.794669501905074e-06]",207.45012093143677,205.36038810024942,2.089732831187348,0.05,25.65133635694365,3000,7,"[1.5779479215186052, -0.057295592971517706, -0.022268507838515438, -0.10587025061643165, 1.2926924019173505, 2.013814615897999, 0.29891507171062437, 25.65133635694365, -0.10490357887247367, -0.06015391940329512, -0.10050101409904404, 0.5718747224760499, -0.14564642339567502]","[3, 1, 1, 1, 3, 6, 2, 2977, 1, 1, 1, 2, 1]"
270.0,9,"[1.314922958438703e-05, 1.9407456122040913e-05, 2.655436457074169e-05, 5.771688970699645e-06, 7.121138907825934e-06, 8.794669501905074e-06]","[-0.05, -0.0, -0.0]",-0.05,"[2.2124144446185428e-05, 9.174303179058089e-06, 1.5993317987541163e-05, 1.7973300754403948e-05, 1.0564421949007568e-05, 4.055837752625064e-06]",205.36038810024942,205.36038810024942,0.0,0.05,29.389822687279942,3000,4,"[9.447779775925664, 9.437779843504417, 1.9883957836391934, 6.706486093484352, 29.389822687279942, 8.104521462464312, 10.151544161123399, 21.168221711567615, 5.476123203228295, -0.05165567872350914, 6.071054602211184, 8.792428819130876, 6.037217717303294]","[1, 1, 1, 1, 2988, 1, 1, 1, 1, 1, 1, 1, 1]"
