time,action,reward,entropy
0.0,"[-0.0, -0.01, -0.0]",676.6461851322176,5545.177444479563
30.0,"[0.0, 0.0, 0.05]",3.081324609735122,4868.531159347345
60.0,"[0.0, 0.01, 0.0]",490.3433696761615,4865.44933473761
90.0,"[-0.01, -0.0, -0.0]",1223.3603599824698,4375.105865061449
120.0,"[-0.01, -0.0, -0.0]",1354.0887284804246,3151.745405078979
