time,step,action,reward,entropy,state,next_state
0.0,1,"[0.05, 0.0, 0.0]",-0.0460928001712971,4723.26271834957,"[0.0, 2.817814186995109e-05, 1.2942206135383401e-05, 1.2628356276419254e-06, 7.56526075145118e-06, 1.0782873401607774e-06]","[0.0, 1.492618138736419e-05, 1.6255196256030127e-05, -4.475431586291947e-06, 7.56526075145118e-06, 1.0782873401607774e-06]"
120.0,2,"[0.0, 0.0, 0.0]",0.0038049806300999504,4705.220299860948,"[0.0, 1.492618138736419e-05, 1.6255196256030127e-05, -4.475431586291947e-06, 7.56526075145118e-06, 1.0782873401607774e-06]","[0.0, 1.492618138736419e-05, 1.6255196256030127e-05, -4.475431586291947e-06, 7.56526075145118e-06, 1.0782873401607774e-06]"
240.0,3,"[0.0, 0.0, 0.05]",-0.04999999942718705,4705.22029714479,"[0.0, 1.492618138736419e-05, 1.6255196256030127e-05, -4.475431586291947e-06, 7.56526075145118e-06, 1.0782873401607774e-06]","[0.0, 1.492618138736419e-05, 1.6255196256030127e-05, -4.475431586291947e-06, 1.2264933321301017e-05, 5.7491215155744424e-06]"
360.0,4,"[0.0, 0.05, 0.0]",-0.04999999999246287,4705.22029710905,"[0.0, 1.492618138736419e-05, 1.6255196256030127e-05, -4.475431586291947e-06, 1.2264933321301017e-05, 5.7491215155744424e-06]","[1.32519604825869e-05, 1.2347273311976143e-05, 2.4370926367313085e-05, 6.000702309036996e-06, 1.2264933321301017e-05, 5.7491215155744424e-06]"
480.0,5,"[0.0, 0.01, 0.0]",-0.0016739805018980633,4665.7400624553375,"[1.32519604825869e-05, 1.2347273311976143e-05, 2.4370926367313085e-05, 6.000702309036996e-06, 1.2264933321301017e-05, 5.7491215155744424e-06]","[1.590235257910428e-05, 9.259653799194371e-06, 2.5710225116149327e-05, 8.287809024222684e-06, 1.2264933321301017e-05, 5.7491215155744424e-06]"
600.0,6,"[-0.0, -0.01, -0.0]",0.00986494948128499,4571.544646856795,"[1.590235257910428e-05, 9.259653799194371e-06, 2.5710225116149327e-05, 8.287809024222684e-06, 1.2264933321301017e-05, 5.7491215155744424e-06]","[1.32519604825869e-05, 6.690663669759072e-06, 2.4677154558620765e-05, 5.84704203648104e-06, 1.2264933321301017e-05, 5.7491215155744424e-06]"
720.0,7,"[-0.0, -0.05, -0.0]",-0.05,4571.544646856795,"[1.32519604825869e-05, 6.690663669759072e-06, 2.4677154558620765e-05, 5.84704203648104e-06, 1.2264933321301017e-05, 5.7491215155744424e-06]","[0.0, 6.704589126232741e-06, 2.1129260538758835e-05, -6.921156922490141e-06, 1.2264933321301017e-05, 5.7491215155744424e-06]"
840.0,8,"[0.01, 0.0, 0.0]",-0.01,4571.544646856795,"[0.0, 6.704589126232741e-06, 2.1129260538758835e-05, -6.921156922490141e-06, 1.2264933321301017e-05, 5.7491215155744424e-06]","[0.0, 4.05419702971536e-06, 2.244117999807786e-05, -7.108271589420698e-06, 1.2264933321301017e-05, 5.7491215155744424e-06]"
960.0,9,"[0.0, 0.05, 0.0]",-0.030134688920198237,4477.34751663408,"[0.0, 4.05419702971536e-06, 2.244117999807786e-05, -7.108271589420698e-06, 1.2264933321301017e-05, 5.7491215155744424e-06]","[1.32519604825869e-05, 1.4657199046477174e-06, 2.2604310729443358e-05, 6.142684791027054e-06, 1.2264933321301017e-05, 5.7491215155744424e-06]"
1080.0,10,"[0.01, 0.0, 0.0]",-0.01,4477.34751663408,"[1.32519604825869e-05, 1.4657199046477174e-06, 2.2604310729443358e-05, 6.142684791027054e-06, 1.2264933321301017e-05, 5.7491215155744424e-06]","[1.32519604825869e-05, -3.756058167710969e-06, 2.392043897541334e-05, 6.29744591818898e-06, 1.2264933321301017e-05, 5.7491215155744424e-06]"
