time,action,reward,entropy
0.0,"[0.0, 0.0, 0.01]",835.2459797026142,5545.177444479563
30.0,"[-0.0, -0.0, -0.01]",1517.5866296692,4709.931364776949
60.0,"[-0.01, -0.0, -0.0]",1134.1976019704814,3192.3446351077487
90.0,"[-0.0, -0.05, -0.0]",86.65397672822165,2058.1469331372673
120.0,"[-0.0, -0.01, -0.0]",779.1755951705941,1971.4924564090456
