time,step,action,reward,entropy,state,next_state
0.0,1,"[0.0, 0.05, 0.0]",-0.041140186125190124,4637.312475085449,"[0.0, 2.5807480257559312e-05, 1.5628943175577912e-05, 6.037735295628039e-07, 7.211480335333091e-06, 1.0834091471517183e-06]","[1.32519604825869e-05, 2.3236094281718004e-05, 2.7105477603445655e-05, 7.229753770856253e-06, 7.211480335333091e-06, 1.0834091471517183e-06]"
120.0,2,"[0.05, 0.0, 0.0]",-0.04733016385728368,4624.82093794028,"[1.32519604825869e-05, 2.3236094281718004e-05, 2.7105477603445655e-05, 7.229753770856253e-06, 7.211480335333091e-06, 1.0834091471517183e-06]","[1.32519604825869e-05, 7.4127478232897985e-06, 3.1131025057677325e-05, 1.966809551909965e-06, 7.211480335333091e-06, 1.0834091471517183e-06]"
240.0,3,"[-0.0, -0.0, -0.01]",-0.0094074097690541,4622.048347232075,"[1.32519604825869e-05, 7.4127478232897985e-06, 3.1131025057677325e-05, 1.966809551909965e-06, 7.211480335333091e-06, 1.0834091471517183e-06]","[1.32519604825869e-05, 4.841361847448492e-06, 3.1131025057677325e-05, 1.966809551909965e-06, 6.271545821363124e-06, 1.4924231206898538e-07]"
360.0,4,"[0.0, 0.05, 0.0]",-0.05,4622.048347232075,"[1.32519604825869e-05, 4.841361847448492e-06, 3.1131025057677325e-05, 1.966809551909965e-06, 6.271545821363124e-06, 1.4924231206898538e-07]","[2.65039209651738e-05, -3.0884701260633046e-07, 3.924675516896028e-05, 1.2442943447238909e-05, 6.271545821363124e-06, 1.4924231206898538e-07]"
480.0,5,"[0.0, 0.0, 0.01]",-0.007039494596885577,4608.196836789246,"[2.65039209651738e-05, -3.0884701260633046e-07, 3.924675516896028e-05, 1.2442943447238909e-05, 6.271545821363124e-06, 1.4924231206898538e-07]","[2.65039209651738e-05, -5.451533773114411e-06, 3.924675516896028e-05, 1.2442943447238909e-05, 6.941195195781245e-06, 1.29279566966183e-06]"
600.0,6,"[-0.0, -0.0, -0.05]",-0.05,4608.196836789246,"[2.65039209651738e-05, -5.451533773114411e-06, 3.924675516896028e-05, 1.2442943447238909e-05, 6.941195195781245e-06, 1.29279566966183e-06]","[2.65039209651738e-05, -1.0594220533622492e-05, 3.924675516896028e-05, 1.2442943447238909e-05, 4.358518801959842e-06, -4.809121799692281e-06]"
720.0,7,"[0.01, 0.0, 0.0]",-0.01,4608.196836789246,"[2.65039209651738e-05, -1.0594220533622492e-05, 3.924675516896028e-05, 1.2442943447238909e-05, 4.358518801959842e-06, -4.809121799692281e-06]","[2.65039209651738e-05, -1.8387299390647956e-05, 4.05235750648574e-05, 1.2088154045252716e-05, 4.358518801959842e-06, -4.809121799692281e-06]"
840.0,8,"[-0.0, -0.0, -0.01]",-0.01,4608.196836789246,"[2.65039209651738e-05, -1.8387299390647956e-05, 4.05235750648574e-05, 1.2088154045252716e-05, 4.358518801959842e-06, -4.809121799692281e-06]","[2.65039209651738e-05, -2.3529986151156036e-05, 4.05235750648574e-05, 1.2088154045252716e-05, 4.171404135029285e-06, -6.121041259011303e-06]"
960.0,9,"[0.0, 0.0, 0.05]",-0.029720537988665297,4513.313990255864,"[2.65039209651738e-05, -2.3529986151156036e-05, 4.05235750648574e-05, 1.2088154045252716e-05, 4.171404135029285e-06, -6.121041259011303e-06]","[2.65039209651738e-05, -2.8672672911664117e-05, 4.05235750648574e-05, 1.2088154045252716e-05, 4.252969500712035e-06, 5.044369312125731e-07]"
1080.0,10,"[-0.0, -0.01, -0.0]",-0.01,4513.313990255864,"[2.65039209651738e-05, -2.8672672911664117e-05, 4.05235750648574e-05, 1.2088154045252716e-05, 4.252969500712035e-06, 5.044369312125731e-07]","[2.385352886865642e-05, -3.329745478735512e-05, 4.083309731918125e-05, 9.455897553312754e-06, 4.252969500712035e-06, 5.044369312125731e-07]"
