time,action,reward,entropy
0.0,"[0.0, 0.0, 0.0]",928.0511996695714,5545.177444479563
30.0,"[0.0, 0.0, 0.0]",0.0,4617.1262448099915
60.0,"[0.0, 0.0, 0.0]",1412.004504220346,4617.1262448099915
90.0,"[-0.01, -0.0, -0.0]",23.691741798425685,3205.1217405896455
120.0,"[0.0, 0.01, 0.0]",-0.0001,3181.42989879122
