time,step,state,action,reward,next_state,entropy_before,entropy_after,info_gain,dv_cost,predicted_value,root_N,root_best_idx,root_Q_sa,root_N_sa
0.0,0,"[-1.6595599059485204e-05, 4.406489868843162e-05, -9.997712503653102e-05, 0.00016046651452636797, -7.06488218365774e-05, -8.153228104624044e-05]","[-0.0, -0.0, -0.01]",371.9129553899704,"[0.0, 4.4064898688431605e-05, -9.473622787366836e-05, 0.0001636153261252735, -0.0013977512963431911, -3.6355574466716296e-05]",5545.177444479563,5173.264389089592,371.9130553899704,0.01,2429.794475910057,1000,10,"[315.11899824366645, -0.0019414940083792684, -0.0029556319330402356, -0.0028092006285600282, -0.0035494184049359736, -0.0026685012960719215, -0.002223821424394115, -0.0036080223948139344, -0.0032415222247600675, 457.55959828714674, 2429.794475910057, 67.1769035509015, 453.91184381108843]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 984, 1, 1]"
30.0,1,"[0.0, 4.4064898688431605e-05, -9.473622787366836e-05, 0.0001636153261252735, -0.0013977512963431911, -3.6355574466716296e-05]","[0.0, 0.0, 0.0]",267.40331526231694,"[0.0, 4.4064898688431605e-05, -8.939625563777674e-05, 0.00016659302894406027, -0.0013981959553784056, 8.859152744155993e-06]",5173.264389089592,4905.8610738272755,267.40331526231694,0.0,2188.302622679151,1000,0,"[2188.302622679151, 229.63895525471196, -0.0019887324217989356, -0.0038911139692045594, -0.003952819884606962, -0.0035213686892902355, -0.0032537713383793965, -0.0026676651356186162, -0.002891376494850915, 97.17526171255179, 302.72326175175436, 182.5754201591986, 185.61737476472925]","[988, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
60.0,2,"[0.0, 4.4064898688431605e-05, -8.939625563777674e-05, 0.00016659302894406027, -0.0013981959553784056, 8.859152744155993e-06]","[0.0, 0.0, 0.0]",302.01951907894545,"[0.0, 4.4064898688431605e-05, -8.396279286764474e-05, 0.00016939650890344883, -0.0013971783821768388, 5.4064615060016084e-05]",4905.8610738272755,4603.84155474833,302.01951907894545,0.0,2098.3086636789176,1000,0,"[2098.3086636789176, -0.0028688110803147156, -0.0025045627538697606, -0.0028258188268813836, -0.0024368548843658744, -0.0023987090922302223, -0.0034038120350612265, -0.0018960121806587836, -0.0031513869186593686, 348.14033890256144, 364.54498199031303, 180.08224142635595, 122.59281746280227]","[974, 1, 1, 1, 1, 1, 1, 1, 1, 6, 10, 1, 1]"
90.0,3,"[0.0, 4.4064898688431605e-05, -8.396279286764474e-05, 0.00016939650890344883, -0.0013971783821768388, 5.4064615060016084e-05]","[0.0, 0.0, 0.0]",239.0128649428525,"[0.0, 4.4064898688431605e-05, -7.844152187438853e-05, 0.0001720228341262899, -0.0013946996409157496, 9.921353664372357e-05]",4603.84155474833,4364.828689805478,239.0128649428525,0.0,1878.2214609423513,1000,0,"[1878.2214609423513, -0.0027132547213083473, -0.0025624826553381085, -0.0032410048537559574, -0.003021501700146953, 241.24319731657695, -0.0012946216794110506, -0.0033356895262599837, -0.0021839945403911523, 122.06807342680727, 337.10807323979816, 238.6777044803614, 170.4359511277945]","[987, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]"
120.0,4,"[0.0, 4.4064898688431605e-05, -7.844152187438853e-05, 0.0001720228341262899, -0.0013946996409157496, 9.921353664372357e-05]","[0.0, 0.0, 0.0]",214.06871387646243,"[0.0, 4.4064898688431645e-05, -7.283821679889537e-05, 0.0001744692580037192, -0.0013907623238608106, 0.0001442587007883915]",4364.828689805478,4150.759975929015,214.06871387646243,0.0,1812.02477285487,1000,0,"[1812.02477285487, -0.0030918302086434322, -0.0030116272194814753, 124.05959917036148, -0.0024909654450467477, 232.3190988303872, -0.003321717975712818, -0.0028345708233751465, -0.004229953571653163, 276.77453636358456, 258.999468111278, 236.17349431223616, 90.74215887854955]","[987, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]"
150.0,5,"[0.0, 4.4064898688431645e-05, -7.283821679889537e-05, 0.0001744692580037192, -0.0013907623238608106, 0.0001442587007883915]","[0.0, 0.0, 0.05]",301.3441608991558,"[0.0, 4.40648986884317e-05, -6.715873757323157e-05, 0.00017673322206755878, 0.0052371449701608345, -2.509536371487922e-05]",4150.759975929015,3849.4153150298594,301.34466089915577,0.05,1789.1066622551525,1000,11,"[176.65256915698305, -0.0023608369652665757, -0.002921827487407047, -0.002522771899695907, -0.002400636366691921, -0.0028786318011195015, -0.003153131843587547, -0.0034731568019523286, -0.0025069756852226874, 185.98065081602155, 151.00412460051265, 1789.1066622551525, 78.96925018988303]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1]"
180.0,6,"[0.0, 4.40648986884317e-05, -6.715873757323157e-05, 0.00017673322206755878, 0.0052371449701608345, -2.509536371487922e-05]","[-0.0, -0.0, -0.05]",295.86700607216164,"[0.0, 4.406489868843173e-05, -6.14090237923301e-05, 0.00017881235866596098, -0.0013889204980414038, 1.9825179505059923e-05]",3849.4153150298594,3553.5478089576977,295.86750607216163,0.05,1588.753647630338,1000,12,"[123.38292205109474, -0.0020473536846059917, 3.0550468597414455, -0.003582953739072484, -0.003682814622330045, -0.002867011997003699, -0.0032803675276373784, -0.0032108469419170837, -0.002385552238907384, 85.69065217956019, 279.5046811803458, 24.766054881287104, 1588.753647630338]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 983]"
210.0,7,"[0.0, 4.406489868843173e-05, -6.14090237923301e-05, 0.00017881235866596098, -0.0013889204980414038, 1.9825179505059923e-05]","[0.0, 0.0, 0.0]",231.44655049387984,"[0.0, 4.406489868843173e-05, -5.559508850236691e-05, 0.00018070449343949704, -0.0013875531929794407, 6.472498956777546e-05]",3553.5478089576977,3322.101258463818,231.44655049387984,0.0,1398.852001209925,1000,0,"[1398.852001209925, -0.002230119403496938, -0.0027335125501283986, -0.0018957507601181675, -0.0029088611208885067, 22.51482608092808, -0.0025150541283670237, -0.0038884462505459753, 89.33128546907687, 107.52521736816183, 195.4006073260901, 127.48656799889878, 102.56400695658397]","[988, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
240.0,8,"[0.0, 4.406489868843173e-05, -5.559508850236691e-05, 0.00018070449343949704, -0.0013875531929794407, 6.472498956777546e-05]","[0.0, 0.0, 0.0]",194.74805009081365,"[0.0, 4.406489868843174e-05, -4.9723011912321896e-05, 0.0001824076475951004, -0.001384734785873291, 0.00010955711028701432]",3322.101258463818,3127.3532083730042,194.74805009081365,0.0,1285.912588012663,1000,0,"[1285.912588012663, -0.0028755124290561164, -0.0032385934550069515, -0.0035122921282830072, -0.0024328109976770535, -0.0026848937010505547, -0.0036028708939100764, -0.0033060787817889804, -0.003847931654222959, 204.8610416531872, 264.1919152088734, 155.2236047982928, 95.95449158699245]","[979, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 1, 1]"
270.0,9,"[0.0, 4.406489868843174e-05, -4.9723011912321896e-05, 0.0001824076475951004, -0.001384734785873291, 0.00010955711028701432]","[0.0, 0.0, 0.05]",204.42760471835447,"[0.0, 4.406489868843175e-05, -4.3798935035301095e-05, 0.00018392003997548697, 0.00524204729460505, -5.997370674547489e-05]",3127.3532083730042,2922.92510365465,204.42810471835446,0.05,1179.0369946796466,1000,11,"[154.52913475985528, 221.43172771770023, 87.5633512773569, -0.0034078202361336467, -0.0030869947671316057, -0.003325509032801355, -0.0025322794511717984, -0.0025616384226797946, -0.00404466120557434, 106.87569114855476, 219.16332144049173, 1179.0369946796466, 64.71557764307084]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1]"
