time,step,action,reward,entropy,state,next_state
0.0,1,"[0.05, 0.0, 0.0]",-0.0016429547662736035,4848.045776934895,"[0.0, 2.7823743167847883e-05, 1.3619336440479891e-05, -2.196253987347525e-07, 6.733235303238395e-06, 2.4075037323740413e-07]","[0.0, 1.4571782685260983e-05, 1.6932326561126617e-05, -5.957892612668625e-06, 6.733235303238395e-06, 2.4075037323740413e-07]"
180.0,2,"[0.0, 0.0, 0.0]",0.0015668540659889744,4840.424010081115,"[0.0, 1.4571782685260983e-05, 1.6932326561126617e-05, -5.957892612668625e-06, 6.733235303238395e-06, 2.4075037323740413e-07]","[0.0, 1.4571782685260983e-05, 1.6932326561126617e-05, -5.957892612668625e-06, 6.733235303238395e-06, 2.4075037323740413e-07]"
360.0,3,"[-0.0, -0.01, -0.0]",0.0162289172771547,4756.616083433744,"[0.0, 1.4571782685260983e-05, 1.6932326561126617e-05, -5.957892612668625e-06, 6.733235303238395e-06, 2.4075037323740413e-07]","[-2.65039209651738e-06, 1.534471823233414e-05, 1.5309180538870026e-05, -8.053119391734413e-06, 6.733235303238395e-06, 2.4075037323740413e-07]"
540.0,4,"[-0.01, -0.0, -0.0]",-0.001,4756.616083433744,"[-2.65039209651738e-06, 1.534471823233414e-05, 1.5309180538870026e-05, -8.053119391734413e-06, 6.733235303238395e-06, 2.4075037323740413e-07]","[-2.65039209651738e-06, 1.8766541456015328e-05, 1.412473537720193e-05, -7.4587842797634925e-06, 6.733235303238395e-06, 2.4075037323740413e-07]"
