time,step,state,action,reward,next_state,entropy_before,entropy_after,info_gain,dv_cost,predicted_value,root_N,root_best_idx,root_Q_sa,root_N_sa
300.0,10,"[0.0, 4.303787327448373e-05, 8.58988023663227e-05, 0.00019161169811597148, -0.0012981215498427386, 0.00032930599569556246]","[0.0, 0.0, 0.05]",54.74261814811871,"[0.0, 4.303787327448373e-05, 9.204957186150739e-05, 0.00018873400176695228, 0.005335720731004918, 0.00015685966846928182]",4460.332089604426,4405.589471456307,54.74261814811871,0.05,279.15763921648926,200,11,"[38.109373490380676, 0.0, 0.0, 0.0, 26.983418948032885, 0.0, 0.0, 0.0, 0.0, 29.121896993923656, 40.875102699818854, 279.15763921648926, 11.775498715012873]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 188, 1]"
330.0,11,"[0.0, 4.303787327448373e-05, 9.204957186150739e-05, 0.00018873400176695228, 0.005335720731004918, 0.00015685966846928182]","[-0.0, -0.0, -0.01]",54.04718487136779,"[0.0, 4.303787327448368e-05, 9.810407598641977e-05, 0.00018565892754647038, 0.004013499574227846, 2.7098970126668482e-05]",4405.589471456307,4351.54228658494,54.04718487136779,0.01,279.04458923152305,200,10,"[58.8912123196651, 0.0, 4.544014007251389, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 67.02848879934103, 279.04458923152305, 38.10022791081974, 58.21064038186614]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 188, 1, 1]"
360.0,12,"[0.0, 4.303787327448368e-05, 9.810407598641977e-05, 0.00018565892754647038, 0.004013499574227846, 2.7098970126668482e-05]","[0.0, 0.0, 0.0]",45.03055622579632,"[0.0, 4.303787327448365e-05, 0.00010405598294538045, 0.00018238969136474093, 0.004012277150993191, -0.00010269006829771267]",4351.54228658494,4306.511730359143,45.03055622579632,0.0,228.80878650750776,200,0,"[228.80878650750776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 59.79416416678158, 42.26311217775037, 20.787554660151727, 31.19219289087323]","[177, 1, 1, 1, 1, 1, 1, 1, 1, 12, 1, 1, 1]"
390.0,13,"[0.0, 4.303787327448365e-05, 0.00010405598294538045, 0.00018238969136474093, 0.004012277150993191, -0.00010269006829771267]","[-0.0, -0.0, -0.05]",58.89978665565923,"[0.0, 4.303787327448368e-05, 0.00010989906823874597, 0.00017892971218640635, -0.0026156568273644266, -1.8123350517508267e-05]",4306.511730359143,4247.611943703484,58.89978665565923,0.05,221.66964331702468,200,12,"[25.81655830568634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0989804876599, 55.32839275424571, 10.395492043597187, 221.66964331702468]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 188]"
420.0,14,"[0.0, 4.303787327448368e-05, 0.00010989906823874597, 0.00017892971218640635, -0.0026156568273644266, -1.8123350517508267e-05]","[-0.0, -0.0, -0.01]",67.89640908906767,"[0.0, 4.303787327448365e-05, 0.00011562722117248569, 0.00017528260845498574, -0.003939378216327103, 0.00010931199325078751]",4247.611943703484,4179.715534614416,67.89640908906767,0.01,199.76905165617106,200,10,"[84.82154657764167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 44.362560545464476, 199.76905165617106, 38.88666944813313, 42.27511590505037]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 188, 1, 1]"
450.0,15,"[0.0, 4.303787327448365e-05, 0.00011562722117248569, 0.00017528260845498574, -0.003939378216327103, 0.00010931199325078751]","[-0.0, -0.0, -0.01]",42.964833493887454,"[0.0, 4.303787327448365e-05, 0.00012123445124874078, 0.00017145219430870942, -0.00525828686213614, 0.000279482691224313]",4179.715534614416,4136.750701120529,42.964833493887454,0.01,158.0714677630683,200,10,"[38.062838028621584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 56.49577888736559, 0.0, 59.41753717513638, 158.0714677630683, 28.43046520977896, 45.715700685333104]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 183, 1, 1]"
480.0,16,"[0.0, 4.303787327448365e-05, 0.00012123445124874078, 0.00017145219430870942, -0.00525828686213614, 0.000279482691224313]","[0.0, 0.0, 0.0]",47.793998816974636,"[0.0, 4.303787327448365e-05, 0.00012671489443068218, 0.00016744247559169636, -0.005246500347397912, 0.0004493611064179045]",4136.750701120529,4088.9567023035543,47.793998816974636,0.0,480.10219386515007,200,0,"[480.10219386515007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.002458157562305, 0.0, 47.10599610248346, 31.167613334973794, 26.344736051270957, 22.858993580317474]","[188, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
510.0,17,"[0.0, 4.303787327448365e-05, 0.00012671489443068218, 0.00016744247559169636, -0.005246500347397912, 0.0004493611064179045]","[0.0, 0.0, 0.05]",22.190425584251443,"[0.0, 4.30378732744836e-05, 0.00013206281927511583, 0.00016325764566464524, 0.0013932884721169487, 0.00040452121710633234]",4088.9567023035543,4066.766276719303,22.190425584251443,0.05,105.83256595191465,200,11,"[29.78646349738483, 0.0, 0.0, 9.873002438731191, 0.0, 0.0, 0.0, 0.0, 0.0, 26.32815876580571, 22.167561260089315, 105.83256595191465, 1.3851511157604364]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 188, 1]"
540.0,18,"[0.0, 4.30378732744836e-05, 0.00013206281927511583, 0.00016325764566464524, 0.0013932884721169487, 0.00040452121710633234]","[0.0, 0.0, 0.0]",17.33896789534674,"[0.0, 4.3037873274483543e-05, 0.00013727263292642134, 0.0001589020810194214, 0.0014056399503437349, 0.0003592582798222357]",4066.766276719303,4049.427308823956,17.33896789534674,0.0,89.05226771435454,200,0,"[89.05226771435454, 1.4513531726009719, 0.0, 0.0, 0.0, 0.0, 7.726196855133581, 0.0, 0.0, 24.959013406033137, 4.865178184714296, 25.403871022200043, 27.711595114436932]","[187, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]"
570.0,19,"[0.0, 4.3037873274483543e-05, 0.00013727263292642134, 0.0001589020810194214, 0.0014056399503437349, 0.0003592582798222357]","[-0.0, -0.0, -0.05]",27.715024863130566,"[0.0, 4.303787327448349e-05, 0.00014233888696555611, 0.00015438033670212478, -0.005205994107406326, 0.0005278679935214926]",4049.427308823956,4021.7122839608255,27.715024863130566,0.05,99.22197060346414,200,12,"[22.254138993170795, 0.0, 0.0, 0.0, 20.403408432828087, 0.0, 0.0, 0.0, 0.0, 15.250952082842105, 6.2480427536938805, 24.041373574608247, 99.22197060346414]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 188]"
