time,step,state,action,reward,next_state,entropy_before,entropy_after,info_gain,dv_cost,predicted_value,root_N,root_Q_sa,root_N_sa
0.0,0,"[0.0, 2.857142857142857e-05, 1.4285714285714285e-05, 0.0, 7.142857142857143e-06, 0.0]","[0.05, 0.0, 0.0]",819.3163426933598,"[1.192011254832249e-05, 1.3837771971965759e-05, 1.453970131896122e-05, 1.1455967569628335e-05, 6.185895741317418e-06, -3.571428571428571e-06]",5545.177444479563,4725.860601786203,819.3168426933598,0.05,2599.947159685359,3000,"[808.9277148612384, 820.2102782565308, 814.4686150383696, 2599.947159685359, 1015.4259285429393, 818.6236721712189, 816.7080495636923, 2399.137413353097, 844.9610916064034, 818.6241671712189, 1102.521577194002, 936.5182908353559, 816.5455456047943]","[1, 1, 1, 2988, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
30.0,1,"[1.192011254832249e-05, 1.3837771971965759e-05, 1.453970131896122e-05, 1.1455967569628335e-05, 6.185895741317418e-06, -3.571428571428571e-06]","[0.05, 0.0, 0.0]",1715.1308733482329,"[1.823854690156735e-05, -4.6117465142060545e-06, 6.328917586549182e-06, 1.7866835464726113e-05, 3.5714285714285718e-06, -6.185895741317418e-06]",4725.860601786203,3010.72922843797,1715.131373348233,0.05,3942.621006055635,3000,"[3503.661858879799, 3544.3711082074387, 3555.6062164663936, 3942.621006055635, 3174.2250921552063, 3519.4117164400823, 3776.990446862699, 3646.9798868035887, 1647.9475190947726, 3478.12964887788, 3593.0701653669903, 3264.034191436249, 3818.665310685068]","[1, 1, 1, 2988, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
60.0,2,"[1.823854690156735e-05, -4.6117465142060545e-06, 6.328917586549182e-06, 1.7866835464726113e-05, 3.5714285714285718e-06, -6.185895741317418e-06]","[-0.0, -0.0, -0.05]",2241.885184338862,"[1.553895619876816e-05, -1.1896526476846903e-05, -9.298202377994547e-06, 1.651733755418175e-05, -6.6121249747875136e-06, -7.571129808109562e-06]",3010.72922843797,768.8435440991077,2241.885684338862,0.05,2596.708664786826,3000,"[2410.5153635457254, 2446.2114286299247, 2430.553606600578, 2441.0407366737663, 2448.5409758489986, 2414.821223015325, 2434.595435610824, 2392.2094524251966, 2486.6169995872347, 2416.030545522316, 2411.8973256193703, 2328.1697543099312, 2596.708664786826]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2988]"
90.0,3,"[1.553895619876816e-05, -1.1896526476846903e-05, -9.298202377994547e-06, 1.651733755418175e-05, -6.6121249747875136e-06, -7.571129808109562e-06]","[-0.0, -0.05, -0.0]",331.94657566900446,"[-1.0595550500298534e-05, -7.86174558428564e-06, -2.0403497933738513e-05, -8.030589931994947e-06, -9.51183310521831e-06, -3.250728261778727e-06]",768.8435440991077,436.89646843010325,331.94707566900445,0.05,474.4918915499353,3000,"[387.4921402665101, 386.62672437604965, 394.3873643450818, 392.8100227983614, 390.16805810972966, 364.883416491389, 387.4696256126808, 379.19011386948847, 474.4918915499353, 390.1371965328945, 382.0057456519282, 377.14594645364417, 384.7642001298584]","[1, 1, 1, 1, 1, 1, 1, 1, 2988, 1, 1, 1, 1]"
120.0,4,"[-1.0595550500298534e-05, -7.86174558428564e-06, -2.0403497933738513e-05, -8.030589931994947e-06, -9.51183310521831e-06, -3.250728261778727e-06]","[0.0, 0.05, 0.0]",128.7399749520328,"[-7.63455660846051e-06, -3.7905505092446143e-06, -7.4148499388275624e-06, -6.525916808476411e-06, -9.86285323656624e-06, 1.9407032971087466e-06]",436.89646843010325,308.15599347807046,128.7404749520328,0.05,187.72984078128474,3000,"[128.0458849447479, 144.68605179955279, 134.9673569486398, 141.89746708785881, 132.87641210533536, 150.84795856257423, 134.97336572326742, 187.72984078128474, 146.07295500880136, 139.12186786183412, 141.22314886442743, 127.34717659282082, 143.25946088585573]","[1, 1, 1, 1, 1, 1, 1, 2988, 1, 1, 1, 1, 1]"
