time,step,state,action,reward,next_state,entropy_before,entropy_after,info_gain,dv_cost,predicted_value,root_N,root_best_idx,root_Q_sa,root_N_sa
0.0,0,"[-1.2801019571599253e-05, -9.481475363442173e-05, 9.932495575741833e-06, 0.0001870644785236554, -1.592643958250219e-05, -3.393303579922517e-05]","[0.0, 0.0, 0.0]",434.9374279048443,"[0.0, -9.481475363442173e-05, 1.59759553360127e-05, 0.0001866454993960235, -1.701532249733818e-05, -3.340031731343532e-05]",5545.177444479563,5110.2400165747185,434.9374279048443,0.0,2462.9139783469404,1000,0,"[2462.9139783469404, -0.0025082228302109617, -0.0015182491486876463, -0.004667831537445434, -0.002106239227453271, -0.0019089382867006266, -0.002928278714752307, -0.0026652754698779134, -0.0029904138386353915, 538.8980162754091, 527.7394086660152, 53.32492556787649, 352.04543201102337]","[978, 1, 1, 1, 1, 1, 1, 1, 1, 11, 1, 1, 1]"
30.0,1,"[0.0, -9.481475363442173e-05, 1.59759553360127e-05, 0.0001866454993960235, -1.701532249733818e-05, -3.340031731343532e-05]","[-0.0, -0.0, -0.01]",394.16454184767576,"[0.0, -9.481475363442173e-05, 2.200270745468596e-05, 0.00018603132655107524, -0.0013425895145644023, 1.0017003800374887e-05]",5110.2400165747185,4716.075374727043,394.16464184767574,0.01,2211.496133490694,1000,10,"[143.57284922989865, -0.0023510680952694664, -0.003913937916879687, -0.00439498270757685, -0.003222704470894614, -0.0017791327739017974, -0.0025130994977031877, -0.0029452391143638553, -0.0033427886409112617, 257.0174855926893, 2211.496133490694, 99.74512638015024, 245.87669441212793]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1, 1]"
60.0,2,"[0.0, -9.481475363442173e-05, 2.200270745468596e-05, 0.00018603132655107524, -0.0013425895145644023, 1.0017003800374887e-05]","[0.0, 0.0, 0.0]",337.37173658797565,"[0.0, -9.481475363442173e-05, 2.8006449159108665e-05, 0.0001852226022902916, -0.001341563579308316, 5.342384913944371e-05]",4716.075374727043,4378.703638139067,337.37173658797565,0.0,1997.841803090097,1000,0,"[1997.841803090097, -0.0030626206041645372, -0.002769833776294008, 75.66692171155874, -0.002407396327335761, -0.0018768057038423297, -0.0035004757140133197, -0.0033687989472191864, 150.24237703097612, 178.88145627443708, 301.34217758117387, 104.59168028534982, 121.92012800134738]","[988, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
90.0,3,"[0.0, -9.481475363442173e-05, 2.8006449159108665e-05, 0.0001852226022902916, -0.001341563579308316, 5.342384913944371e-05]","[0.0, 0.0, 0.0]",277.8079539219043,"[0.0, -9.481475363442172e-05, 3.39809017409011e-05, 0.0001842201723768722, -0.001339134637910058, 9.67748238588586e-05]",4378.703638139067,4100.895684217163,277.8079539219043,0.0,1789.5446256180871,1000,0,"[1789.5446256180871, -0.0025335321161762715, -0.0033415185762365913, 66.46611719312773, -0.0033245590493429333, -0.004001944231309638, -0.0025422249490647153, -0.0037428459615338676, -0.002768792074208301, 326.5937757969895, 313.1125118421508, 185.65490451555536, 120.20874174831488]","[986, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1]"
120.0,4,"[0.0, -9.481475363442172e-05, 3.39809017409011e-05, 0.0001842201723768722, -0.001339134637910058, 9.67748238588586e-05]","[-0.0, -0.0, -0.01]",184.2684309554363,"[0.0, -9.481475363442175e-05, 3.991981712222512e-05, 0.00018302508515123656, -0.002659808334317833, 0.00018287426414544954]",4100.895684217163,3916.6271532617266,184.2685309554363,0.01,1650.4856713345814,1000,10,"[176.6546037028393, -0.0026408545035306145, 157.28212857135256, -0.0037088790868416315, -0.002822649774008011, 8.750381480521487, -0.002713135590384693, -0.0039028821962032714, -0.0028895593283403786, 129.64442882107124, 1650.4856713345814, 224.47377632126012, 88.16524262558482]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1, 1]"
150.0,5,"[0.0, -9.481475363442175e-05, 3.991981712222512e-05, 0.00018302508515123656, -0.002659808334317833, 0.00018287426414544954]","[0.0, 0.0, 0.05]",283.3520611284167,"[0.0, -9.481475363442175e-05, 4.581698439001899e-05, 0.0001816385904346707, 0.003970011161825162, 5.453409165813938e-05]",3916.6271532617266,3633.27459213331,283.3525611284167,0.05,1570.6721428919925,1000,11,"[114.3005863984386, -0.002978648993183048, -0.002830778050398913, -0.0033540436458527356, -0.0032734655553513163, -0.0026645981090591287, -0.0030643020480616, -0.0032319924137969645, -0.0029312300011501455, 157.3938126211973, 30.49499152075273, 1570.6721428919925, 57.49450807714831]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1]"
180.0,6,"[0.0, -9.481475363442175e-05, 4.581698439001899e-05, 0.0001816385904346707, 0.003970011161825162, 5.453409165813938e-05]","[-0.0, -0.0, -0.01]",257.0345897145264,"[0.0, -9.481475363442176e-05, 5.1666236291365505e-05, 0.00018006213822226505, 0.002645195478342926, -3.101343993729045e-05]",3633.27459213331,3376.2399024187835,257.0346897145264,0.01,1394.5200554616745,1000,10,"[243.1363087370179, -0.0033955921550790757, -0.003076830057968115, -0.003327019604876642, -0.0037567230595126214, -0.002261406463377132, -0.0021764860063307415, -0.003345272798080257, -0.0029518662722857894, 140.6419929393095, 1394.5200554616745, 36.72194778361571, 180.1204083097956]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1, 1]"
210.0,7,"[0.0, -9.481475363442176e-05, 5.1666236291365505e-05, 0.00018006213822226505, 0.002645195478342926, -3.101343993729045e-05]","[-0.0, -0.0, -0.05]",214.10422455801302,"[0.0, -9.481475363442177e-05, 5.7461455683200196e-05, 0.00017829737716651057, -0.003979706019059347, 9.771982530997526e-05]",3376.2399024187835,3162.1351778607705,214.104724558013,0.05,1226.2814850483655,1000,12,"[135.124860580372, 48.12261097857713, 25.675181357276067, -0.0024123198035703366, -0.002195363077347125, -0.0029700420788925444, 31.31548963574469, -0.0035005304286851945, -0.0040403835977491, 62.373280405904296, 167.68762376961328, 12.469277126628043, 1226.2814850483655]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988]"
240.0,8,"[0.0, -9.481475363442177e-05, 5.7461455683200196e-05, 0.00017829737716651057, -0.003979706019059347, 9.771982530997526e-05]","[0.0, 0.0, 0.05]",196.84356767340535,"[0.0, -9.481475363442181e-05, 6.31965819296148e-05, 0.00017634615285313935, 0.002648050217090486, 1.2102532228885381e-05]",3162.1351778607705,2965.291110187365,196.84406767340533,0.05,1026.9138891013167,1000,11,"[140.57880291156707, -0.0024327502229288256, -0.001866545036883618, -0.0030209979318815, -0.0026938973174642916, -0.0022451312958362787, -0.0024541477539270534, -0.0035163679133187534, -0.004154981960093115, 135.81273240182938, 47.12462108140571, 1026.9138891013167, 38.10967111980895]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1]"
270.0,9,"[0.0, -9.481475363442181e-05, 6.31965819296148e-05, 0.00017634615285313935, 0.002648050217090486, 1.2102532228885381e-05]","[-0.0, -0.0, -0.05]",178.77544358166244,"[0.0, -9.481475363442185e-05, 6.886561724006554e-05, 0.00017421050587101256, -0.003975458635715409, 0.00014072094534051523]",2965.291110187365,2786.5151666057027,178.77594358166243,0.05,928.3381229084271,1000,12,"[179.1653998869569, -0.0034853183401264342, 55.66201776350087, -0.0029590006538104414, -0.0033900976490328274, -0.0034174037455993993, -0.0028504052760440083, -0.003238796824487289, -0.0025679947505646322, 140.19907727435992, 143.47904707572272, 18.71229981845639, 928.3381229084271]","[9, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 980]"
300.0,10,"[0.0, -9.481475363442185e-05, 6.886561724006554e-05, 0.00017421050587101256, -0.003975458635715409, 0.00014072094534051523]","[0.0, 0.0, 0.05]",180.9074736684903,"[0.0, -9.481475363442188e-05, 7.446263294185777e-05, 0.00017189266967807402, 0.002653685803120622, 5.4943829586087365e-05]",2786.5151666057027,2605.6071929372124,180.90797366849029,0.05,822.3052156989146,1000,11,"[158.28769289786317, -0.001830380251781313, 56.808955429330425, -0.0033086659091062973, -0.00324219152756727, -0.003121385778421938, -0.001987552068010391, -0.003194769699208301, 1.1878158659988332, 91.46420455249445, 42.96595321109798, 822.3052156989146, 43.645194933858264]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1]"
