time,step,state,action,reward,next_state,entropy_before,entropy_after,info_gain,dv_cost,predicted_value,root_N,root_best_idx,root_Q_sa,root_N_sa
0.0,0,"[9.762700785464955e-06, 4.303787327448391e-05, 2.0552675214328774e-05, 0.00020897663659937937, -1.526904013221906e-05, 2.9178822613331237e-05]","[-0.0, -0.0, -0.01]",247.24946140450538,"[0.0, 4.30378732744839e-05, 2.7299102362524436e-05, 0.0002082028004447951, -0.001338820674416709, 7.250695579278473e-05]",5545.177444479563,5297.927983075057,247.24946140450538,0.01,1112.634688886497,3000,10,"[205.69493007601704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 102.41273045623637, 263.8797928116536, 1112.634688886497, 120.73842221372806, 133.66707577330453]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 11, 2978, 1, 1]"
30.0,1,"[0.0, 4.30378732744839e-05, 2.7299102362524436e-05, 0.0002082028004447951, -0.001338820674416709, 7.250695579278473e-05]","[-0.0, -0.0, -0.01]",173.84903127854705,"[0.0, 4.3037873274483896e-05, 3.401698013081657e-05, 0.00020721122596431497, -0.0026602792265913184, 0.00015860893385686092]",5297.927983075057,5124.07895179651,173.84903127854705,0.01,908.265113199548,3000,10,"[238.84315389000136, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 86.69540607424005, 908.265113199548, 130.2264905998918, 85.88165114936692]","[11, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2978, 1, 1]"
60.0,2,"[0.0, 4.3037873274483896e-05, 3.401698013081657e-05, 0.00020721122596431497, -0.0026602792265913184, 0.00015860893385686092]","[0.0, 0.0, 0.05]",145.49859145351002,"[0.0, 4.303787327448388e-05, 4.0699282967888315e-05, 0.00020600295014575526, 0.003968755906243613, 3.0296675810476942e-05]",5124.07895179651,4978.580360343,145.49859145351002,0.05,771.9862845225078,3000,11,"[102.50746495893418, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 107.36978363783237, 119.61462337495031, 771.9862845225078, 73.41300534699621]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2988, 1]"
90.0,3,"[0.0, 4.303787327448388e-05, 4.0699282967888315e-05, 0.00020600295014575526, 0.003968755906243613, 3.0296675810476942e-05]","[-0.0, -0.0, -0.01]",159.3215225990425,"[0.0, 4.3037873274483896e-05, 4.7339022526658045e-05, 0.00020457923660302218, 0.0026431571721986205, -5.519759387348622e-05]",4978.580360343,4819.258837743958,159.3215225990425,0.01,734.2299114756781,3000,10,"[112.91610414617662, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 132.44054250114013, 734.2299114756781, 31.865333337199445, 123.32760112376582]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2988, 1, 1]"
120.0,4,"[0.0, 4.3037873274483896e-05, 4.7339022526658045e-05, 0.00020457923660302218, 0.0026431571721986205, -5.519759387348622e-05]","[0.0, 0.0, 0.0]",47.815719653312954,"[0.0, 4.303787327448384e-05, 5.3929254972687323e-05, 0.00020294157425462543, 0.002639990274708515, -0.0001406341379569396]",4819.258837743958,4771.443118090645,47.815719653312954,0.0,555.0025759794711,3000,0,"[555.0025759794711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 54.037467190505595, 48.51115332319114, 22.168132753828104, 79.00162493366679]","[2988, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
150.0,5,"[0.0, 4.303787327448384e-05, 5.3929254972687323e-05, 0.00020294157425462543, 0.002639990274708515, -0.0001406341379569396]","[-0.0, -0.0, -0.05]",70.67185551476177,"[0.0, 4.3037873274483815e-05, 6.0463088246037465e-05, 0.00020109167576656833, -0.003988453041362428, -1.1675243957429129e-05]",4771.443118090645,4700.771262575883,70.67185551476177,0.05,570.6651099096264,3000,12,"[110.31860267518334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 44.24212528478252, 19.399545682565076, 16.6240989352209, 570.6651099096264]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2987]"
180.0,6,"[0.0, 4.3037873274483815e-05, 6.0463088246037465e-05, 0.00020109167576656833, -0.003988453041362428, -1.1675243957429129e-05]","[0.0, 0.0, 0.01]",89.37653919988315,"[0.0, 4.3037873274483815e-05, 6.693368926898049e-05, 0.00019903147576124313, -0.002662241891304942, 7.444618740079007e-05]",4700.771262575883,4611.394723376,89.37653919988315,0.01,555.4144437879454,3000,9,"[76.91475232307585, 0.0, 0.0, 0.0, 0.0, 72.24050787244448, 0.0, 0.0, 0.0, 555.4144437879454, 87.29138142789907, 35.34535976285224, 74.11929954226161]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 2987, 1, 1, 1]"
210.0,7,"[0.0, 4.3037873274483815e-05, 6.693368926898049e-05, 0.00019903147576124313, -0.002662241891304942, 7.444618740079007e-05]","[0.0, 0.0, 0.0]",92.83541538946247,"[0.0, 4.303787327448379e-05, 7.333429109202647e-05, 0.00019676312879420441, -0.0026584426190180248, 0.00016048976299444057]",4611.394723376,4518.5593079865375,92.83541538946247,0.0,486.48126402113724,3000,0,"[486.48126402113724, 0.0, 0.0, 2.375677829553905, 0.0, 0.0, 53.96086466607235, 40.1407248399471, 0.0, 109.686493406929, 113.71520139678582, 57.97423550242505, 80.32047982625204]","[2980, 1, 1, 1, 1, 1, 1, 1, 1, 2, 8, 1, 1]"
240.0,8,"[0.0, 4.303787327448379e-05, 7.333429109202647e-05, 0.00019676312879420441, -0.0026584426190180248, 0.00016048976299444057]","[0.0, 0.0, 0.0]",67.19468755849721,"[0.0, 4.303787327448376e-05, 7.965819997079397e-05, 0.00019428900710093648, -0.002651863149518974, 0.00024636549851945035]",4518.5593079865375,4451.36462042804,67.19468755849721,0.0,476.8386941971151,3000,0,"[476.8386941971151, 0.0, 51.989739668320176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 36.03336226290958, 27.71616806504244, 51.27974153810101, 47.10199478857248]","[2988, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
270.0,9,"[0.0, 4.303787327448376e-05, 7.965819997079397e-05, 0.00019428900710093648, -0.002651863149518974, 0.00024636549851945035]","[-0.0, -0.0, -0.01]",57.49234245930347,"[0.0, 4.303787327448373e-05, 8.58988023663227e-05, 0.00019161169811597148, -0.0039670134673750355, 0.00037483325780105235]",4451.36462042804,4393.872277968737,57.49234245930347,0.01,362.4645557908584,3000,10,"[62.34951687254943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.42131884396167, 362.4645557908584, 68.20180201918964, 36.71279042697279]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2988, 1, 1]"
