time,step,action,reward,entropy,state,next_state
0.0,1,"[0.0, 0.0, 0.05]",0.32362080728948717,1570.4891357421875,"[0.0, 3.130644868028509e-05, 1.4973642301535848e-05, 6.2484805476153e-07, 7.777479476864883e-06, -1.2423063469017302e-06]","[0.0, 3.130644868028509e-05, 1.4973642301535848e-05, 6.2484805476153e-07, 1.3515746690798756e-05, 2.070683773744994e-06]"
120.0,2,"[0.01, 0.0, 0.0]",0.1475560841378763,1212.983642578125,"[0.0, 3.130644868028509e-05, 1.4973642301535848e-05, 6.2484805476153e-07, 1.3515746690798756e-05, 2.070683773744994e-06]","[0.0, 2.8656056583767712e-05, 1.5778751792382183e-05, -4.277407890277276e-07, 1.3515746690798756e-05, 2.070683773744994e-06]"
240.0,3,"[0.0, 0.0, 0.01]",0.09172988289599686,988.0411987304688,"[0.0, 2.8656056583767712e-05, 1.5778751792382183e-05, -4.277407890277276e-07, 1.3515746690798756e-05, 2.070683773744994e-06]","[0.0, 2.8656056583767712e-05, 1.5778751792382183e-05, -4.277407890277276e-07, 1.4455681204768723e-05, 3.0048506088277267e-06]"
360.0,4,"[-0.0, -0.01, -0.0]",0.04061362773186639,884.4777221679688,"[0.0, 2.8656056583767712e-05, 1.5778751792382183e-05, -4.277407890277276e-07, 1.4455681204768723e-05, 3.0048506088277267e-06]","[-2.65039209651738e-06, 2.9171848421786265e-05, 1.4155605770125592e-05, -2.522967568093516e-06, 1.4455681204768723e-05, 3.0048506088277267e-06]"
480.0,5,"[0.0, 0.0, 0.0]",0.04705990278243586,772.7308349609375,"[-2.65039209651738e-06, 2.9171848421786265e-05, 1.4155605770125592e-05, -2.522967568093516e-06, 1.4455681204768723e-05, 3.0048506088277267e-06]","[-2.65039209651738e-06, 2.968613583989547e-05, 1.4155605770125592e-05, -2.522967568093516e-06, 1.4455681204768723e-05, 3.0048506088277267e-06]"
600.0,6,"[0.0, 0.0, 0.01]",0.013983103209816428,732.4033203125,"[-2.65039209651738e-06, 2.968613583989547e-05, 1.4155605770125592e-05, -2.522967568093516e-06, 1.4455681204768723e-05, 3.0048506088277267e-06]","[-2.65039209651738e-06, 3.0200423258004676e-05, 1.4155605770125592e-05, -2.522967568093516e-06, 1.4972216483533004e-05, 4.225234102698549e-06]"
720.0,7,"[0.0, 0.0, 0.01]",0.01308583843311887,694.2064208984375,"[-2.65039209651738e-06, 3.0200423258004676e-05, 1.4155605770125592e-05, -2.522967568093516e-06, 1.4972216483533004e-05, 4.225234102698549e-06]","[-2.65039209651738e-06, 3.071471067611388e-05, 1.4155605770125592e-05, -2.522967568093516e-06, 1.5327005885519198e-05, 5.502053998595667e-06]"
840.0,8,"[0.0, 0.0, 0.05]",-0.0027215222019311494,665.0503540039062,"[-2.65039209651738e-06, 3.071471067611388e-05, 1.4155605770125592e-05, -2.522967568093516e-06, 1.5327005885519198e-05, 5.502053998595667e-06]","[-2.65039209651738e-06, 3.122899809422309e-05, 1.4155605770125592e-05, -2.522967568093516e-06, 1.6262579220171983e-05, 1.2061651295190778e-05]"
960.0,9,"[0.01, 0.0, 0.0]",0.020070536300513683,610.267822265625,"[-2.65039209651738e-06, 3.122899809422309e-05, 1.4155605770125592e-05, -2.522967568093516e-06, 1.6262579220171983e-05, 1.2061651295190778e-05]","[-2.65039209651738e-06, 2.9092893415814913e-05, 1.5480701408170366e-05, -2.539280641230066e-06, 1.6262579220171983e-05, 1.2061651295190778e-05]"
1080.0,10,"[0.0, 0.01, 0.0]",0.0051874511244135195,590.826171875,"[-2.65039209651738e-06, 2.9092893415814913e-05, 1.5480701408170366e-05, -2.539280641230066e-06, 1.6262579220171983e-05, 1.2061651295190778e-05]","[0.0, 2.9089241872637227e-05, 1.5171179153846517e-05, 9.297585070989583e-08, 1.6262579220171983e-05, 1.2061651295190778e-05]"
