time,step,state,action,reward,next_state,entropy_before,entropy_after,info_gain,dv_cost,predicted_value,root_N,root_best_idx,root_Q_sa,root_N_sa
0.0,0,"[0.0, 2.857142857142857e-05, 1.4285714285714285e-05, 0.0, 7.142857142857143e-06, 0.0]","[0.05, 0.0, 0.0]",811.6485119498041,"[1.192011254832249e-05, 1.3837771971965759e-05, 1.453970131896122e-05, 1.1455967569628335e-05, 6.185895741317418e-06, -3.571428571428571e-06]",5545.177444479563,4733.478932529759,811.698511949804,0.05,4715.132532005019,3000,3,"[2579.5052313751926, 2478.5191913136764, 2622.917060668916, 4715.132532005019, 3920.570155982905, 2083.482347964239, 815.2066929329714, 3426.9293947933284, 818.1138105122161, 3083.0031987149696, 3324.0369675355123, 2690.4133712979315, 2045.0852097814343]","[1, 1, 1, 2988, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
30.0,1,"[1.192011254832249e-05, 1.3837771971965759e-05, 1.453970131896122e-05, 1.1455967569628335e-05, 6.185895741317418e-06, -3.571428571428571e-06]","[0.05, 0.0, 0.0]",1730.3134620276949,"[1.823854690156735e-05, -4.6117465142060545e-06, 6.328917586549182e-06, 1.7866835464726113e-05, 3.5714285714285718e-06, -6.185895741317418e-06]",4733.478932529759,3003.115470502064,1730.3634620276948,0.05,4289.1132117442785,3000,3,"[3818.8452531384282, 3780.5705061622093, 3686.75063112275, 4289.1132117442785, 3631.7146531418935, 3883.3403668648853, 4024.4812385872447, 3809.1325204958885, 1869.0380199904132, 3808.0005703404586, 3730.3327648471945, 3256.600647892791, 3938.620558941556]","[1, 1, 1, 2987, 1, 1, 2, 1, 1, 1, 1, 1, 1]"
60.0,2,"[1.823854690156735e-05, -4.6117465142060545e-06, 6.328917586549182e-06, 1.7866835464726113e-05, 3.5714285714285718e-06, -6.185895741317418e-06]","[-0.0, -0.0, -0.05]",2233.537924609247,"[1.553895619876816e-05, -1.1896526476846903e-05, -9.298202377994547e-06, 1.651733755418175e-05, -6.6121249747875136e-06, -7.571129808109562e-06]",3003.115470502064,769.5275458928165,2233.5879246092472,0.05,2704.802801349266,3000,12,"[2484.9674252451073, 2582.134851683806, 2458.9517260693083, 2536.8013836907644, 2533.8377246957825, 2479.706956851372, 2579.598640085599, 2478.4487723282646, 2486.9822386710457, 2432.9489633882013, 2588.4483252079294, 2472.7857767537535, 2704.802801349266]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2988]"
90.0,3,"[1.553895619876816e-05, -1.1896526476846903e-05, -9.298202377994547e-06, 1.651733755418175e-05, -6.6121249747875136e-06, -7.571129808109562e-06]","[-0.0, -0.05, -0.0]",330.51878426506397,"[-1.0595550500298534e-05, -7.86174558428564e-06, -2.0403497933738513e-05, -8.030589931994947e-06, -9.51183310521831e-06, -3.250728261778727e-06]",769.5275458928165,438.95876162775255,330.568784265064,0.05,514.7472797124251,3000,8,"[415.2387781638679, 424.0209239381457, 428.2713437077092, 427.4120358066922, 464.2353405343347, 389.1461206243391, 439.6228093097677, 408.19998240287725, 514.7472797124251, 449.99462806750944, 449.1580644688939, 443.1033086404203, 463.35776675993225]","[1, 1, 1, 1, 1, 1, 1, 1, 2988, 1, 1, 1, 1]"
120.0,4,"[-1.0595550500298534e-05, -7.86174558428564e-06, -2.0403497933738513e-05, -8.030589931994947e-06, -9.51183310521831e-06, -3.250728261778727e-06]","[0.0, 0.05, 0.0]",128.68647406698932,"[-7.63455660846051e-06, -3.7905505092446143e-06, -7.4148499388275624e-06, -6.525916808476411e-06, -9.86285323656624e-06, 1.9407032971087466e-06]",438.95876162775255,310.2222875607632,128.73647406698933,0.05,250.73332823754768,3000,7,"[128.67489571381307, 143.2637699588855, 134.22922651675353, 143.85448871359867, 133.45381717783874, 152.8352022798635, 134.8928738883956, 250.73332823754768, 142.48994995343082, 142.514319204554, 137.73468425449556, 124.46400762755017, 140.33595050901542]","[1, 1, 1, 1, 1, 1, 1, 2988, 1, 1, 1, 1, 1]"
150.0,5,"[-7.63455660846051e-06, -3.7905505092446143e-06, -7.4148499388275624e-06, -6.525916808476411e-06, -9.86285323656624e-06, 1.9407032971087466e-06]","[0.0, 0.05, 0.0]",44.29827616830933,"[3.367482440556802e-06, -6.545137070585326e-06, 1.109329967620208e-06, 3.2138899696226346e-06, -7.571129808109564e-06, 6.6121249747875136e-06]",310.2222875607632,265.8740113924539,44.348276168309326,0.05,123.0351610719916,3000,7,"[66.29696148169042, 76.68436538666765, 76.6719684259497, 75.27826736086031, 101.32263550656575, 55.27063511012461, 52.57504486069931, 123.0351610719916, 49.08729492899327, 53.9222645279875, 81.54900387884274, 51.10049108619146, 100.68057560136734]","[1, 1, 1, 1, 1, 1, 1, 2988, 1, 1, 1, 1, 1]"
180.0,6,"[3.367482440556802e-06, -6.545137070585326e-06, 1.109329967620208e-06, 3.2138899696226346e-06, -7.571129808109564e-06, 6.6121249747875136e-06]","[0.0, 0.0, 0.05]",56.924700024350116,"[3.0023650514410007e-06, -9.656787486452856e-06, -8.808661511738647e-07, 3.2838660961764847e-06, 3.250902003557236e-06, 1.078949426956456e-05]",265.8740113924539,208.89931136810378,56.97470002435011,0.05,88.2574922998731,3000,11,"[75.45436677438411, 77.63817689049688, 74.09023069698237, 71.95976417246314, 75.36845123031203, 74.77006459501852, 75.35913552971041, 67.25599179344991, 78.98310455174256, 70.65113140194967, 76.07574534334118, 88.2574922998731, 74.34065180931653]","[1, 4, 1, 1, 1, 1, 2, 1, 5, 1, 1, 2979, 2]"
210.0,7,"[3.0023650514410007e-06, -9.656787486452856e-06, -8.808661511738647e-07, 3.2838660961764847e-06, 3.250902003557236e-06, 1.078949426956456e-05]","[0.05, 0.0, 0.0]",17.366729427530583,"[1.4758580202421518e-06, -2.3552958752732174e-05, 3.927755546726349e-06, 4.871751668292657e-07, 8.210110855076577e-06, 7.718525129650916e-06]",208.89931136810378,191.4825819405732,17.416729427530584,0.05,40.55024966558021,3000,3,"[31.67026330420439, 30.061877746410833, 31.6879374728563, 40.55024966558021, 32.57141680193589, 25.577378859052224, 32.90352077948536, 18.715965554615828, 21.49962387582604, 32.38093822996943, 32.05815131460206, 31.08620925781096, 27.57069377465928]","[1, 2, 3, 2972, 7, 1, 4, 1, 1, 2, 2, 3, 1]"
240.0,8,"[1.4758580202421518e-06, -2.3552958752732174e-05, 3.927755546726349e-06, 4.871751668292657e-07, 8.210110855076577e-06, 7.718525129650916e-06]","[0.01, 0.0, 0.0]",8.32263642989806,"[3.0064595055506602e-06, -2.8313400249929694e-05, 4.54858828377797e-06, 1.7758448405863514e-06, 1.0969427133208153e-05, 2.579383414487982e-06]",191.4825819405732,183.14994551067514,8.33263642989806,0.01,34.18367250209189,3000,1,"[20.952798018858104, 34.18367250209189, 17.907195544762732, 15.786305823017194, 20.260869969314072, 15.860677838032881, 20.573031616619346, 12.395860158000744, 10.339518758670986, 17.90839739381842, 15.132030677481618, 14.452893779935334, 19.886730766765105]","[2, 2983, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2]"
270.0,9,"[3.0064595055506602e-06, -2.8313400249929694e-05, 4.54858828377797e-06, 1.7758448405863514e-06, 1.0969427133208153e-05, 2.579383414487982e-06]","[-0.0, -0.05, -0.0]",5.513470216763108,"[-8.902168176423e-06, -1.6352423851161636e-05, -1.1188371731705567e-06, -9.013891082784105e-06, 1.078949426956456e-05, -3.2509020035572357e-06]",183.14994551067514,177.58647529391203,5.563470216763108,0.05,22.558364079472813,3000,8,"[14.103835304734588, 13.724590622552803, 12.997002423469453, 9.592589397846037, 13.721698026581928, 8.217805248885576, 10.296333216490938, 9.63420203940274, 22.558364079472813, 15.138946865253082, 13.70594946513926, 12.981920992576732, 11.679630611192852]","[2, 1, 1, 1, 1, 1, 1, 1, 2985, 3, 1, 1, 1]"
