time,action,reward,entropy
0.0,"[0.0, 0.01, 0.0]",993.8457742730109,5545.177444479563
30.0,"[-0.0, -0.0, -0.01]",-0.0001,4551.331570206552
60.0,"[-0.01, -0.0, -0.0]",2092.296479269278,4551.331570206552
90.0,"[-0.0, -0.0, -0.01]",8.184139814048397,2459.034990937274
120.0,"[0.01, 0.0, 0.0]",174.61295870716978,2450.8507511232256
