time,step,action,reward,entropy,state,next_state
0.0,1,"[0.0, 0.0, 0.0]",720.9711185492706,4824.206325930292,"[0.0, 2.8768872017583962e-05, 1.3533178606699982e-05, 1.8354236435950192e-06, 7.660397329485324e-06, 1.5176046480036628e-08]","[1.2463781687819812e-05, 2.7181018475166963e-05, 5.983088374948234e-06, 1.2276740473345072e-05, 6.6416867136567816e-06, -3.817055822961937e-06]"
30.0,2,"[0.0, 0.0, 0.0]",0.0,4824.206325930292,"[1.2463781687819812e-05, 2.7181018475166963e-05, 5.983088374948234e-06, 1.2276740473345072e-05, 6.6416867136567816e-06, -3.817055822961937e-06]","[1.1790047986812028e-05, 2.3419378453200385e-05, -6.1163167787485415e-06, 1.2210912014027003e-05, 3.843341506523388e-06, -6.626510667176744e-06]"
60.0,3,"[0.0, 0.0, 0.0]",2086.179801328223,2738.026524602069,"[1.1790047986812028e-05, 2.3419378453200385e-05, -6.1163167787485415e-06, 1.2210912014027003e-05, 3.843341506523388e-06, -6.626510667176744e-06]","[2.1253881157064206e-06, 2.1521427511523076e-05, -1.322135187855223e-05, 3.4222153140638814e-06, 1.5176046480038e-08, -7.660397329485324e-06]"
90.0,4,"[0.0, 0.0, 0.0]",379.3591763212171,2358.667348280852,"[2.1253881157064206e-06, 2.1521427511523076e-05, -1.322135187855223e-05, 3.4222153140638814e-06, 1.5176046480038e-08, -7.660397329485324e-06]","[-8.42244396424952e-06, 2.5012390891548832e-05, -1.1747398996762295e-05, -6.965222176153331e-06, -3.817055822961936e-06, -6.641686713656782e-06]"
120.0,5,"[0.0, 0.0, 0.05]",92.85835649672673,2265.808491784125,"[-8.42244396424952e-06, 2.5012390891548832e-05, -1.1747398996762295e-05, -6.965222176153331e-06, -3.817055822961936e-06, -6.641686713656782e-06]","[-1.3503505709230062e-05, 3.3791897011625916e-05, -4.18969847408821e-06, -1.2998543374106694e-05, -5.589354775297468e-08, -2.988587256492135e-06]"
150.0,6,"[0.0, 0.0, 0.0]",0.0,2265.808491784125,"[-1.3503505709230062e-05, 3.3791897011625916e-05, -4.18969847408821e-06, -1.2998543374106694e-05, -5.589354775297468e-08, -2.988587256492135e-06]","[-1.1704304951801685e-05, 4.4351777425404817e-05, 4.648431283008685e-06, -1.28416427983127e-05, -1.542698860507782e-06, -2.5602457116721422e-06]"
180.0,7,"[0.0, 0.0, 0.0]",0.03772748579967811,2265.7707642983255,"[-1.1704304951801685e-05, 4.4351777425404817e-05, 4.648431283008685e-06, -1.28416427983127e-05, -1.542698860507782e-06, -2.5602457116721422e-06]","[-5.3519094553740096e-06, 5.213397491537298e-05, 1.1042901088926388e-05, -8.035548437567828e-06, -2.616139259425116e-06, -1.4458883959843539e-06]"
210.0,8,"[-0.0, -0.05, -0.0]",2.107523347009748,2263.6627409513158,"[-5.3519094553740096e-06, 5.213397491537298e-05, 1.1042901088926388e-05, -8.035548437567828e-06, -2.616139259425116e-06, -1.4458883959843539e-06]","[-1.1077003884565076e-05, 6.741789482271275e-05, 9.786885921355237e-06, -1.4048496081740462e-05, -2.9885872564921355e-06, 5.5893547752973745e-08]"
240.0,9,"[0.0, 0.0, 0.0]",0.0,2263.6627409513158,"[-1.1077003884565076e-05, 6.741789482271275e-05, 9.786885921355237e-06, -1.4048496081740462e-05, -2.9885872564921355e-06, 5.5893547752973745e-08]","[-3.5052506421139814e-06, 7.733007283123592e-05, 1.5047995498714548e-05, -8.167080853460759e-06, -2.5602457116721426e-06, 1.5426988605077816e-06]"
270.0,10,"[0.0, 0.0, 0.0]",0.7337327566342537,2262.9290081946815,"[-3.5052506421139814e-06, 7.733007283123592e-05, 1.5047995498714548e-05, -8.167080853460759e-06, -2.5602457116721426e-06, 1.5426988605077816e-06]","[3.845706964176343e-06, 7.960482467110139e-05, 1.7041184764684765e-05, -1.6557173708621446e-06, -1.4458883959843545e-06, 2.616139259425116e-06]"
