time,action,reward,entropy
0.0,"[-0.0, -0.0, -0.01]",612.9292370952019,5545.177444479563
30.0,"[0.0, 0.05, 0.0]",30.03746788240652,4932.248107384361
60.0,"[0.0, 0.0, 0.0]",2861.978721471233,4902.2101395019545
90.0,"[-0.0, -0.0, -0.05]",242.95466833865032,2040.2314180307217
120.0,"[-0.0, -0.0, -0.05]",639.5863429770726,1797.2762496920714
