time,step,state,action,reward,next_state,entropy_before,entropy_after,info_gain,dv_cost,predicted_value,root_N,root_best_idx,root_Q_sa,root_N_sa
0.0,0,"[9.762700785464955e-06, 4.303787327448391e-05, 2.0552675214328774e-05, 0.00020897663659937937, -1.526904013221906e-05, 2.9178822613331237e-05]","[-0.0, -0.0, -0.01]",267.3340515466091,"[0.0, 4.30378732744839e-05, 2.7299102362524436e-05, 0.0002082028004447951, -0.001338820674416709, 7.250695579278473e-05]",5545.177444479563,5277.843292932954,267.33415154660906,0.01,1040.604573293021,1000,10,"[205.69220852083245, -0.003002390755260474, -0.00331333190678898, -0.003921283938272057, -0.0029817681541198203, -0.002803194948129686, -0.0033204571872714494, -0.003394375595663285, 102.40987002413677, 263.8771581386695, 1040.604573293021, 120.7357577746485, 133.66442528921309]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 11, 978, 1, 1]"
30.0,1,"[0.0, 4.30378732744839e-05, 2.7299102362524436e-05, 0.0002082028004447951, -0.001338820674416709, 7.250695579278473e-05]","[-0.0, -0.0, -0.01]",169.6969077514352,"[0.0, 4.3037873274483896e-05, 3.401698013081657e-05, 0.00020721122596431497, -0.0026602792265913184, 0.00015860893385686092]",5277.843292932954,5108.146285181519,169.6970077514352,0.01,859.4919878664421,1000,10,"[168.33933742255658, -0.0031271127009288263, -0.0027638057410792594, -0.0029128490942045594, -0.0033877989472191864, -0.003036835281021449, -0.003236833580006951, -0.003145122643410239, -0.0028407971672180245, 224.31346509551543, 859.4919878664421, 127.45564368090433, 103.19310163558737]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1, 1]"
60.0,2,"[0.0, 4.3037873274483896e-05, 3.401698013081657e-05, 0.00020721122596431497, -0.0026602792265913184, 0.00015860893385686092]","[0.0, 0.0, 0.05]",139.26948456188632,"[0.0, 4.303787327448388e-05, 4.0699282967888315e-05, 0.00020600295014575526, 0.003968755906243613, 3.0296675810476942e-05]",5108.146285181519,4968.876300619632,139.2699845618863,0.05,745.914383112192,1000,11,"[187.29373532328847, 76.98573110966923, -0.00297926120601499, -0.003616537198740018, -0.0030013973745323845, -0.002603123727809129, -0.0027238475345968383, -0.0029310443244872884, -0.0019009227899890867, 107.36718193362918, 143.7511785810068, 745.914383112192, 72.71754629620902]","[8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 981, 1]"
90.0,3,"[0.0, 4.303787327448388e-05, 4.0699282967888315e-05, 0.00020600295014575526, 0.003968755906243613, 3.0296675810476942e-05]","[-0.0, -0.0, -0.05]",135.10488627834377,"[0.0, 4.3037873274483896e-05, 4.7339022526658045e-05, 0.00020457923660302218, -0.0026548552428541415, 0.00011620109653568244]",4968.876300619632,4833.7709143412885,135.10538627834376,0.05,660.4161902109154,1000,12,"[169.22296346589704, -0.003075436521739843, -0.0026403909929247882, -0.002446006220756655, -0.0027349906138191596, -0.0025347806146067725, -0.002029334657344884, -0.002984287855976954, -0.0033975037629003185, 81.75086086769392, 159.31663586369945, 31.170238440883804, 660.4161902109154]","[3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 986]"
120.0,4,"[0.0, 4.3037873274483896e-05, 4.7339022526658045e-05, 0.00020457923660302218, -0.0026548552428541415, 0.00011620109653568244]","[-0.0, -0.0, -0.01]",74.1186278698253,"[0.0, 4.303787327448384e-05, 5.3929254972687323e-05, 0.00020294157425462543, -0.003974212808884688, 0.0002448336668472894]",4833.7709143412885,4759.652186471463,74.1187278698253,0.01,568.8907070513466,1000,10,"[106.95590077430028, -0.0033847379673590298, -0.0032901129875183253, -0.003229900164548437, -0.003433267461531603, -0.0031166569542640152, -0.0019049241306533836, -0.0038452177969341165, -0.0037920694353457763, 104.86510595596695, 568.8907070513466, 74.82845077228053, 74.83515691633366]","[11, 1, 1, 1, 1, 1, 1, 1, 1, 7, 972, 1, 1]"
150.0,5,"[0.0, 4.303787327448384e-05, 5.3929254972687323e-05, 0.00020294157425462543, -0.003974212808884688, 0.0002448336668472894]","[0.0, 0.0, 0.05]",85.21887104973221,"[0.0, 4.3037873274483815e-05, 6.0463088246037465e-05, 0.00020109167576656833, 0.0026582974208072055, 0.0001589618272901003]",4759.652186471463,4674.432815421731,85.21937104973222,0.05,537.3870661978297,1000,11,"[61.64270287987294, -0.0025491031771027353, -0.002500630742906131, -0.003527914614164084, -0.003800109545151999, -0.0024315273739821735, -0.003030657834590379, -0.002993043645852736, -0.0027765584371456367, 78.26778371222392, 59.56085074365214, 537.3870661978297, 40.16822968688013]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1]"
180.0,6,"[0.0, 4.3037873274483815e-05, 6.0463088246037465e-05, 0.00020109167576656833, 0.0026582974208072055, 0.0001589618272901003]","[0.0, 0.0, 0.0]",69.99700012261019,"[0.0, 4.3037873274483815e-05, 6.693368926898049e-05, 0.00019903147576124313, 0.00266204736384169, 7.292374557823539e-05]",4674.432815421731,4604.435815299121,69.99700012261019,0.0,469.73808084254017,1000,0,"[469.73808084254017, -0.0025213181494289096, -0.0025239914972611725, -0.0022499447272864284, -0.002556246038452149, -0.0032236274237942017, -0.0022273834840879398, -0.003074433953015681, -0.0026302717529444507, 67.20641015838697, 89.50413619254283, 56.97550301427793, 47.79881437967583]","[978, 1, 1, 1, 1, 1, 1, 1, 1, 1, 11, 1, 1]"
210.0,7,"[0.0, 4.3037873274483815e-05, 6.693368926898049e-05, 0.00019903147576124313, 0.00266204736384169, 7.292374557823539e-05]","[-0.0, -0.0, -0.05]",48.50036450597882,"[0.0, 4.303787327448379e-05, 7.333429109202647e-05, 0.00019676312879420441, -0.003959502178991231, 0.00020105776328173007]",4604.435815299121,4555.934950793142,48.500864505978825,0.05,436.18413593646267,1000,12,"[74.12557806498071, -0.002119385538223928, -0.0021389029323680216, -0.002467576488744578, -0.0029532579524585933, -0.0030321979498125497, -0.003383917525512713, -0.003827726154206524, -0.0031735552421215457, 60.27517616124016, 67.202421459627, 74.79972455510746, 436.18413593646267]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 986]"
240.0,8,"[0.0, 4.303787327448379e-05, 7.333429109202647e-05, 0.00019676312879420441, -0.003959502178991231, 0.00020105776328173007]","[0.0, 0.0, 0.0]",76.19359650294791,"[0.0, 4.303787327448376e-05, 7.965819997079397e-05, 0.00019428900710093648, -0.003950930636248142, 0.0003289815149336068]",4555.934950793142,4479.741354290194,76.19359650294791,0.0,448.7556390064626,1000,0,"[448.7556390064626, -0.002873282070076066, -0.002322965866947354, -0.00397785380776332, -0.0031131583965838586, -0.0031308472563920595, -0.0034022257269319418, -0.0030799747110383884, -0.004008166929518349, 47.10252786762368, 58.183705576745425, 75.78717372070899, 41.55308493690599]","[978, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 11, 1]"
270.0,9,"[0.0, 4.303787327448376e-05, 7.965819997079397e-05, 0.00019428900710093648, -0.003950930636248142, 0.0003289815149336068]","[0.0, 0.0, 0.05]",48.50036464893411,"[0.0, 4.303787327448373e-05, 8.58988023663227e-05, 0.00019161169811597148, 0.0026842883054807604, 0.00024231285496296038]",4479.741354290194,4431.24048964126,48.50086464893411,0.05,411.02367385854103,1000,11,"[60.087955442493204, -0.003125811487536983, -0.00273519390154992, -0.004061024463379397, -0.0031832003692689706, -0.002613501113836743, -0.002309720290161425, -0.002864042867121546, -0.0021570549324140863, 42.9451592919141, 60.15340810204718, 411.02367385854103, 20.775201320118214]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 986, 1]"
